country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
European Union,EUU,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,95.9870352833569,,,0
European Union,EUU,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,99.0132114227351,,,0
European Union,EUU,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,99.9811856431414,,,0
European Union,EUU,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,102.021769125704,,,0
European Union,EUU,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,104.914398491606,,,0
Fragile and conflict affected situations,FCS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,291.504066004259,,,0
Fragile and conflict affected situations,FCS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,296.380497466921,,,0
Fragile and conflict affected situations,FCS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,303.623190253891,,,0
Fragile and conflict affected situations,FCS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,306.364525041204,,,0
Fragile and conflict affected situations,FCS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,307.393927149714,,,0
Heavily indebted poor countries (HIPC),HPC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,287.329068488485,,,0
Heavily indebted poor countries (HIPC),HPC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,289.973213162723,,,0
Heavily indebted poor countries (HIPC),HPC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,294.569052325704,,,0
Heavily indebted poor countries (HIPC),HPC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,295.928778983864,,,0
Heavily indebted poor countries (HIPC),HPC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,300.234447777505,,,0
High income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,118.806525440789,,,0
High income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,120.171610535522,,,0
High income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,121.162586595544,,,0
High income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,124.741402678737,,,0
High income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,126.938173123933,,,0
IBRD only,IBD,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,165.593058663419,,,0
IBRD only,IBD,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,168.466888486144,,,0
IBRD only,IBD,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,172.196079626325,,,0
IBRD only,IBD,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,174.753488958322,,,0
IBRD only,IBD,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,176.579629732291,,,0
IDA & IBRD total,IBT,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,188.670816718078,,,0
IDA & IBRD total,IBT,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,191.477621171211,,,0
IDA & IBRD total,IBT,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,195.031315830326,,,0
IDA & IBRD total,IBT,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,197.157247560694,,,0
IDA & IBRD total,IBT,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,199.23176102113,,,0
IDA blend,IDB,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,288.809886911652,,,0
IDA blend,IDB,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,290.637453099688,,,0
IDA blend,IDB,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,292.53251921844,,,0
IDA blend,IDB,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,294.17906436415,,,0
IDA blend,IDB,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,297.215397773836,,,0
IDA only,IDX,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,253.454796534003,,,0
IDA only,IDX,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,258.837674541621,,,0
IDA only,IDX,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,264.485154274464,,,0
IDA only,IDX,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,266.543822158487,,,0
IDA only,IDX,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,271.33993801585,,,0
IDA total,IDA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,265.997626404681,,,0
IDA total,IDA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,270.141298188664,,,0
IDA total,IDA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,274.472216601033,,,0
IDA total,IDA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,276.406368672151,,,0
IDA total,IDA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,280.598544068618,,,0
Late-demographic dividend,LTE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,137.52363610133,,,0
Late-demographic dividend,LTE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,139.829604622569,,,0
Late-demographic dividend,LTE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,144.229321188795,,,0
Late-demographic dividend,LTE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,145.450852983946,,,0
Late-demographic dividend,LTE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,147.815095952564,,,0
Latin America & Caribbean,LCN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,172.089947794466,,,0
Latin America & Caribbean,LCN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,175.538423204293,,,0
Latin America & Caribbean,LCN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,177.951949816822,,,0
Latin America & Caribbean,LCN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,180.786143771922,,,0
Latin America & Caribbean,LCN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,178.725258162736,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,173.62156942777,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,177.314465103569,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,178.941138263152,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,181.609570810162,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,180.378221525637,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,173.081464922749,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,176.650522313093,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,179.043168901659,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,182.015414155754,,,0
