country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
IDA & IBRD total,IBT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,85.0175533119337,,,0
IDA & IBRD total,IBT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,84.9820320003504,,,0
IDA & IBRD total,IBT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,83.7981531211703,,,0
IDA blend,IDB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,76.8177188545087,,,0
IDA blend,IDB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,73.6020055288307,,,0
IDA blend,IDB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,69.0436369139179,,,0
IDA blend,IDB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,69.3972815687675,,,0
IDA blend,IDB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,63.768842265758,,,0
IDA only,IDX,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,79.996279969612,,,0
IDA only,IDX,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,79.5465190572372,,,0
IDA only,IDX,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,79.9476733146776,,,0
IDA only,IDX,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,79.4809967775444,,,0
IDA only,IDX,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,78.9319751533868,,,0
IDA total,IDA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,78.8797443692867,,,0
IDA total,IDA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,77.4384593281052,,,0
IDA total,IDA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,76.041314707376,,,0
IDA total,IDA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,75.8334418977392,,,0
IDA total,IDA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,73.4224505076516,,,0
Late-demographic dividend,LTE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.7827679270767,,,0
Late-demographic dividend,LTE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,95.7817176937942,,,0
Late-demographic dividend,LTE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,96.3620874196873,,,0
