country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.7432221893097,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.0513524613511,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,74.8906731016397,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,74.7006534427421,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,74.5306460760941,,,0
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.5553955667316,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.1319711493442,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,74.9760978010797,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,74.7614101353626,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,74.5894794269073,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.6505904118153,,,0
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,64.9725014356556,,,0
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,64.6023317246507,,,0
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,64.0340553688659,,,0
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,63.7237908648278,,,0
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,63.3049798787451,,,0
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,71.3694923345361,,,0
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.1341707290628,,,0
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.8080047482829,,,0
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,70.6059453671367,,,0
