country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
North America,NAC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
North America,NAC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
North America,NAC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
North America,NAC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
North America,NAC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Not classified,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Not classified,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Not classified,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Not classified,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Not classified,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
OECD members,OED,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
OECD members,OED,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
OECD members,OED,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
OECD members,OED,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
OECD members,OED,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Other small states,OSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Other small states,OSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Other small states,OSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Other small states,OSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Other small states,OSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Pacific island small states,PSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Pacific island small states,PSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Pacific island small states,PSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Pacific island small states,PSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Pacific island small states,PSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Post-demographic dividend,PST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Post-demographic dividend,PST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Post-demographic dividend,PST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Post-demographic dividend,PST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Post-demographic dividend,PST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Pre-demographic dividend,PRE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Pre-demographic dividend,PRE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Pre-demographic dividend,PRE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Pre-demographic dividend,PRE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Pre-demographic dividend,PRE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Small states,SST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Small states,SST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Small states,SST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Small states,SST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Small states,SST,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
South Asia,SAS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
South Asia,SAS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
South Asia,SAS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
South Asia,SAS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
South Asia,SAS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Sub-Saharan Africa,SSF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Sub-Saharan Africa,SSF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Sub-Saharan Africa,SSF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Sub-Saharan Africa,SSF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Sub-Saharan Africa,SSF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.214,,,1
