country,iso3,indicator_code,indicator_name,year,value,variable
Saudi Arabia,SAU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,98.0,dpt_immunization_coverage
Senegal,SEN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,91.0,dpt_immunization_coverage
Senegal,SEN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,92.0,dpt_immunization_coverage
Senegal,SEN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,93.0,dpt_immunization_coverage
Senegal,SEN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,93.0,dpt_immunization_coverage
Senegal,SEN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,89.0,dpt_immunization_coverage
Serbia,SRB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,97.0,dpt_immunization_coverage
Serbia,SRB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,97.0,dpt_immunization_coverage
Serbia,SRB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,95.0,dpt_immunization_coverage
Serbia,SRB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,93.0,dpt_immunization_coverage
Serbia,SRB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,95.0,dpt_immunization_coverage
Seychelles,SYC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,99.0,dpt_immunization_coverage
Seychelles,SYC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,99.0,dpt_immunization_coverage
Seychelles,SYC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,97.0,dpt_immunization_coverage
Seychelles,SYC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,96.0,dpt_immunization_coverage
Seychelles,SYC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,97.0,dpt_immunization_coverage
Sierra Leone,SLE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,95.0,dpt_immunization_coverage
Sierra Leone,SLE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.0,dpt_immunization_coverage
Sierra Leone,SLE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,90.0,dpt_immunization_coverage
Sierra Leone,SLE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,84.0,dpt_immunization_coverage
Sierra Leone,SLE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,86.0,dpt_immunization_coverage
Singapore,SGP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,97.0,dpt_immunization_coverage
Singapore,SGP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,97.0,dpt_immunization_coverage
Singapore,SGP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,96.0,dpt_immunization_coverage
Singapore,SGP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,97.0,dpt_immunization_coverage
Singapore,SGP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,96.0,dpt_immunization_coverage
Sint Maarten (Dutch part),SXM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,,dpt_immunization_coverage
Sint Maarten (Dutch part),SXM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,,dpt_immunization_coverage
Sint Maarten (Dutch part),SXM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,,dpt_immunization_coverage
Sint Maarten (Dutch part),SXM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,,dpt_immunization_coverage
Sint Maarten (Dutch part),SXM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,,dpt_immunization_coverage
Slovak Republic,SVK,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,97.0,dpt_immunization_coverage
Slovak Republic,SVK,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,97.0,dpt_immunization_coverage
Slovak Republic,SVK,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,96.0,dpt_immunization_coverage
Slovak Republic,SVK,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,96.0,dpt_immunization_coverage
Slovak Republic,SVK,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,96.0,dpt_immunization_coverage
Slovenia,SVN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,95.0,dpt_immunization_coverage
Slovenia,SVN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.0,dpt_immunization_coverage
Slovenia,SVN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,94.0,dpt_immunization_coverage
Slovenia,SVN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.0,dpt_immunization_coverage
Slovenia,SVN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,95.0,dpt_immunization_coverage
Solomon Islands,SLB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.0,dpt_immunization_coverage
Solomon Islands,SLB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,85.0,dpt_immunization_coverage
Solomon Islands,SLB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,83.0,dpt_immunization_coverage
Solomon Islands,SLB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.0,dpt_immunization_coverage
Solomon Islands,SLB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,87.0,dpt_immunization_coverage
"Somalia, Fed. Rep.",SOM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,57.0,dpt_immunization_coverage
"Somalia, Fed. Rep.",SOM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,53.0,dpt_immunization_coverage
"Somalia, Fed. Rep.",SOM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,51.0,dpt_immunization_coverage
"Somalia, Fed. Rep.",SOM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,49.0,dpt_immunization_coverage
"Somalia, Fed. Rep.",SOM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,48.0,dpt_immunization_coverage
South Africa,ZAF,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,85.0,dpt_immunization_coverage
