country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal,variable
Sub-Saharan Africa,SSF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Sub-Saharan Africa,SSF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Sub-Saharan Africa (excluding high income),SSA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Upper middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
World,WLD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.214,,,1,physicians_per_1000
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.303,,,1,physicians_per_1000
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.245,,,1,physicians_per_1000
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.284,,,1,physicians_per_1000
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.29,,,1,physicians_per_1000
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,1.645,,,1,physicians_per_1000
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,1.212,,,1,physicians_per_1000
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.973,,,1,physicians_per_1000
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,1.708,,,1,physicians_per_1000
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,1.819,,,1,physicians_per_1000
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Andorra,AND,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,4.392,,,1,physicians_per_1000
Andorra,AND,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,4.535,,,1,physicians_per_1000
Andorra,AND,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,4.119,,,1,physicians_per_1000
Andorra,AND,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,4.058,,,1,physicians_per_1000
Andorra,AND,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,3.754,,,1,physicians_per_1000
Angola,AGO,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Angola,AGO,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.211,,,1,physicians_per_1000
Angola,AGO,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.212,,,1,physicians_per_1000
Angola,AGO,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Angola,AGO,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Antigua and Barbuda,ATG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Antigua and Barbuda,ATG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Antigua and Barbuda,ATG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,2.917,,,1,physicians_per_1000
Antigua and Barbuda,ATG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Antigua and Barbuda,ATG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Argentina,ARG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,5.25,,,1,physicians_per_1000
Argentina,ARG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,5.167,,,1,physicians_per_1000
Argentina,ARG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,5.094,,,1,physicians_per_1000
Argentina,ARG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,5.024,,,1,physicians_per_1000
Argentina,ARG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,4.98,,,1,physicians_per_1000
Armenia,ARM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,3.026,,,1,physicians_per_1000
Armenia,ARM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,2.893,,,1,physicians_per_1000
Armenia,ARM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,2.903,,,1,physicians_per_1000
Armenia,ARM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,2.887,,,1,physicians_per_1000
Armenia,ARM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,2.919,,,1,physicians_per_1000
Aruba,ABW,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Aruba,ABW,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Aruba,ABW,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Aruba,ABW,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Aruba,ABW,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Australia,AUS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,3.808,,,1,physicians_per_1000
Australia,AUS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,3.726,,,1,physicians_per_1000
Australia,AUS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,3.656,,,1,physicians_per_1000
Australia,AUS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,3.557,,,1,physicians_per_1000
Australia,AUS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,3.486,,,1,physicians_per_1000
Austria,AUT,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,5.318,,,1,physicians_per_1000
Austria,AUT,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,5.241,,,1,physicians_per_1000
Austria,AUT,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,5.182,,,1,physicians_per_1000
Austria,AUT,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,5.129,,,1,physicians_per_1000
Austria,AUT,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,5.124,,,1,physicians_per_1000
Azerbaijan,AZE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,3.148,,,1,physicians_per_1000
Azerbaijan,AZE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,3.236,,,1,physicians_per_1000
Azerbaijan,AZE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,3.197,,,1,physicians_per_1000
Azerbaijan,AZE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,3.262,,,1,physicians_per_1000
Azerbaijan,AZE,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,3.328,,,1,physicians_per_1000
"Bahamas, The",BHS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
"Bahamas, The",BHS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
"Bahamas, The",BHS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,1.895,,,1,physicians_per_1000
"Bahamas, The",BHS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
"Bahamas, The",BHS,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Bahrain,BHR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.687,,,1,physicians_per_1000
Bahrain,BHR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.729,,,1,physicians_per_1000
Bahrain,BHR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.76,,,1,physicians_per_1000
Bahrain,BHR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.83,,,1,physicians_per_1000
Bahrain,BHR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.927,,,1,physicians_per_1000
Bangladesh,BGD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.63,,,1,physicians_per_1000
Bangladesh,BGD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.573,,,1,physicians_per_1000
Bangladesh,BGD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.535,,,1,physicians_per_1000
Bangladesh,BGD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.489,,,1,physicians_per_1000
Bangladesh,BGD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.476,,,1,physicians_per_1000
Barbados,BRB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Barbados,BRB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Barbados,BRB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,2.541,,,1,physicians_per_1000
Barbados,BRB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Barbados,BRB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Belarus,BLR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,4.546,,,1,physicians_per_1000
Belarus,BLR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,4.486,,,1,physicians_per_1000
Belarus,BLR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,4.427,,,1,physicians_per_1000
Belarus,BLR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,4.372,,,1,physicians_per_1000
Belarus,BLR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,4.255,,,1,physicians_per_1000
Belgium,BEL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,3.424,,,1,physicians_per_1000
Belgium,BEL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,3.355,,,1,physicians_per_1000
Belgium,BEL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,3.292,,,1,physicians_per_1000
Belgium,BEL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,3.28,,,1,physicians_per_1000
Belgium,BEL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,3.221,,,1,physicians_per_1000
Belize,BLZ,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Belize,BLZ,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,1.086,,,1,physicians_per_1000
Belize,BLZ,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,1.131,,,1,physicians_per_1000
Belize,BLZ,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Belize,BLZ,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Benin,BEN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.06,,,1,physicians_per_1000
Benin,BEN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.073,,,1,physicians_per_1000
Benin,BEN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Benin,BEN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.045,,,1,physicians_per_1000
Benin,BEN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Bermuda,BMU,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Bermuda,BMU,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Bermuda,BMU,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Bermuda,BMU,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Bermuda,BMU,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Bhutan,BTN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.336,,,1,physicians_per_1000
Bhutan,BTN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.421,,,1,physicians_per_1000
Bhutan,BTN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.31,,,1,physicians_per_1000
Bhutan,BTN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.4,,,1,physicians_per_1000
Bhutan,BTN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.339,,,1,physicians_per_1000
Bolivia,BOL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,1.088,,,1,physicians_per_1000
Bolivia,BOL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Bolivia,BOL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,1.016,,,1,physicians_per_1000
Bolivia,BOL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,1.569,,,1,physicians_per_1000
Bolivia,BOL,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Bosnia and Herzegovina,BIH,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,2.584,,,1,physicians_per_1000
Bosnia and Herzegovina,BIH,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,2.457,,,1,physicians_per_1000
Bosnia and Herzegovina,BIH,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,2.163,,,1,physicians_per_1000
Bosnia and Herzegovina,BIH,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,2.146,,,1,physicians_per_1000
Bosnia and Herzegovina,BIH,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,2.107,,,1,physicians_per_1000
Botswana,BWA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.395,,,1,physicians_per_1000
Botswana,BWA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.402,,,1,physicians_per_1000
Botswana,BWA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Botswana,BWA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.371,,,1,physicians_per_1000
Botswana,BWA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Brazil,BRA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,2.351,,,1,physicians_per_1000
Brazil,BRA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Brazil,BRA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,2.198,,,1,physicians_per_1000
Brazil,BRA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Brazil,BRA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
British Virgin Islands,VGB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
British Virgin Islands,VGB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
British Virgin Islands,VGB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
British Virgin Islands,VGB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
British Virgin Islands,VGB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Brunei Darussalam,BRN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Brunei Darussalam,BRN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,1.763,,,1,physicians_per_1000
Brunei Darussalam,BRN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,1.578,,,1,physicians_per_1000
Brunei Darussalam,BRN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Brunei Darussalam,BRN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,1.75,,,1,physicians_per_1000
Bulgaria,BGR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,4.236,,,1,physicians_per_1000
Bulgaria,BGR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,4.217,,,1,physicians_per_1000
Bulgaria,BGR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,4.184,,,1,physicians_per_1000
Bulgaria,BGR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,4.107,,,1,physicians_per_1000
Bulgaria,BGR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,4.041,,,1,physicians_per_1000
Burkina Faso,BFA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.091,,,1,physicians_per_1000
Burkina Faso,BFA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.082,,,1,physicians_per_1000
Burkina Faso,BFA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.082,,,1,physicians_per_1000
Burkina Faso,BFA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.062,,,1,physicians_per_1000
Burkina Faso,BFA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.063,,,1,physicians_per_1000
Burundi,BDI,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Burundi,BDI,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.094,,,1,physicians_per_1000
Burundi,BDI,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.094,,,1,physicians_per_1000
Burundi,BDI,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Burundi,BDI,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.046,,,1,physicians_per_1000
Cabo Verde,CPV,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.743,,,1,physicians_per_1000
Cabo Verde,CPV,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.711,,,1,physicians_per_1000
Cabo Verde,CPV,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.659,,,1,physicians_per_1000
Cabo Verde,CPV,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.731,,,1,physicians_per_1000
Cabo Verde,CPV,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.743,,,1,physicians_per_1000
Cambodia,KHM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.211,,,1,physicians_per_1000
Cambodia,KHM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.211,,,1,physicians_per_1000
Cambodia,KHM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.195,,,1,physicians_per_1000
Cambodia,KHM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.197,,,1,physicians_per_1000
Cambodia,KHM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.15,,,1,physicians_per_1000
Cameroon,CMR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Cameroon,CMR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.131,,,1,physicians_per_1000
Cameroon,CMR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Cameroon,CMR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Cameroon,CMR,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Canada,CAN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,2.418,,,1,physicians_per_1000
Canada,CAN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,2.411,,,1,physicians_per_1000
Canada,CAN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,2.6102,,,1,physicians_per_1000
Canada,CAN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,2.3105,,,1,physicians_per_1000
Canada,CAN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,2.5388,,,1,physicians_per_1000
Cayman Islands,CYM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Cayman Islands,CYM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1,physicians_per_1000
Cayman Islands,CYM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Cayman Islands,CYM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Cayman Islands,CYM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1,physicians_per_1000
Central African Republic,CAF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
Central African Republic,CAF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.069,,,1,physicians_per_1000
Central African Republic,CAF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1,physicians_per_1000
Central African Republic,CAF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1,physicians_per_1000
Central African Republic,CAF,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.07,,,1,physicians_per_1000
Chad,TCD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.052,,,1,physicians_per_1000
Chad,TCD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.05,,,1,physicians_per_1000
Chad,TCD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.042,,,1,physicians_per_1000
Chad,TCD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.036,,,1,physicians_per_1000
Chad,TCD,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.048,,,1,physicians_per_1000
Channel Islands,CHI,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1,physicians_per_1000
