country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Heavily indebted poor countries (HIPC),HPC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Heavily indebted poor countries (HIPC),HPC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
High income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
High income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
High income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
High income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
High income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
IBRD only,IBD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
IBRD only,IBD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
IBRD only,IBD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
IBRD only,IBD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
IBRD only,IBD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
IDA & IBRD total,IBT,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
IDA & IBRD total,IBT,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
IDA & IBRD total,IBT,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
IDA & IBRD total,IBT,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
IDA & IBRD total,IBT,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
IDA blend,IDB,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
IDA blend,IDB,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
IDA blend,IDB,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
IDA blend,IDB,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
IDA blend,IDB,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
IDA only,IDX,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
IDA only,IDX,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
IDA only,IDX,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
IDA only,IDX,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
IDA only,IDX,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
IDA total,IDA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
IDA total,IDA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
IDA total,IDA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
IDA total,IDA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
IDA total,IDA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Late-demographic dividend,LTE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Late-demographic dividend,LTE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Late-demographic dividend,LTE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Late-demographic dividend,LTE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Late-demographic dividend,LTE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Latin America & Caribbean,LCN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Latin America & Caribbean,LCN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Latin America & Caribbean,LCN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Latin America & Caribbean,LCN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Latin America & Caribbean,LCN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Latin America & Caribbean (excluding high income),LAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Latin America & Caribbean (excluding high income),LAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Latin America & Caribbean (excluding high income),LAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Latin America & Caribbean (excluding high income),LAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Latin America & Caribbean (excluding high income),LAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Least developed countries: UN classification,LDC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Least developed countries: UN classification,LDC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Least developed countries: UN classification,LDC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Least developed countries: UN classification,LDC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Least developed countries: UN classification,LDC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Low & middle income,LMY,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Low & middle income,LMY,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Low & middle income,LMY,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Low & middle income,LMY,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Low & middle income,LMY,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Low income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Low income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Low income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Low income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Low income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Lower middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Lower middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Lower middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Lower middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Lower middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Middle income,MIC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Middle income,MIC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Middle income,MIC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Middle income,MIC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Middle income,MIC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
North America,NAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
North America,NAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
North America,NAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
North America,NAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
North America,NAC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Not classified,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Not classified,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Not classified,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Not classified,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Not classified,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
OECD members,OED,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
OECD members,OED,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
OECD members,OED,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
OECD members,OED,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
OECD members,OED,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Other small states,OSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Other small states,OSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Other small states,OSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Other small states,OSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Other small states,OSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Pacific island small states,PSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Pacific island small states,PSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Pacific island small states,PSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Pacific island small states,PSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Pacific island small states,PSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Post-demographic dividend,PST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Post-demographic dividend,PST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Post-demographic dividend,PST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Post-demographic dividend,PST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Post-demographic dividend,PST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Pre-demographic dividend,PRE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Pre-demographic dividend,PRE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Pre-demographic dividend,PRE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Pre-demographic dividend,PRE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Pre-demographic dividend,PRE,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Small states,SST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Small states,SST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Small states,SST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Small states,SST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Small states,SST,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
South Asia,SAS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
South Asia,SAS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
South Asia,SAS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
South Asia,SAS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
South Asia,SAS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
South Asia (IDA & IBRD),TSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Sub-Saharan Africa,SSF,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Sub-Saharan Africa,SSF,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Sub-Saharan Africa,SSF,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Sub-Saharan Africa,SSF,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Sub-Saharan Africa,SSF,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Sub-Saharan Africa (excluding high income),SSA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Sub-Saharan Africa (IDA & IBRD countries),TSS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Upper middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Upper middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Upper middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Upper middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Upper middle income,,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
World,WLD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
World,WLD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
World,WLD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
World,WLD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
World,WLD,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Afghanistan,AFG,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Afghanistan,AFG,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,0.451,,,1
Afghanistan,AFG,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,0.179,,,1
Afghanistan,AFG,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,0.151,,,1
