iso3,country,life_expectancy_2019,life_expectancy_2020,life_expectancy_loss_2019_2020,life_expectancy_2021,life_expectancy_loss_2019_2021,life_expectancy_2022,life_expectancy_loss_2019_2022,max_life_expectancy_drop_2020_2022,higher_is_worse,source_indicator,source_provenance
PER,Peru,76.275,73.832,2.443000000000012,71.596,4.679000000000002,76.834,-0.5589999999999975,4.679000000000002,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PHL,Philippines,69.68,70.097,-0.4169999999999874,66.675,3.0050000000000097,69.472,0.20800000000001262,3.0050000000000097,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PLW,Palau,68.982,68.689,0.29300000000000637,68.563,0.41899999999999693,68.922,0.060000000000002274,0.41899999999999693,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PNG,Papua New Guinea,65.331,65.075,0.2560000000000002,64.358,0.972999999999999,65.274,0.05700000000000216,0.972999999999999,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
POL,Poland,77.9048780487805,76.4,1.5048780487804976,75.3512195121951,2.5536585365854023,77.1560975609756,0.7487804878049076,2.5536585365854023,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PRE,Pre-demographic dividend,60.5568531204624,60.5013545897269,0.055498530735498264,60.275328471243,0.28152464921939924,61.3833052969468,-0.826452176484402,0.28152464921939924,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PRI,Puerto Rico (US),81.438,80.009,1.429000000000002,79.77,1.6680000000000064,79.427,2.0109999999999957,2.0109999999999957,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PRK,"Korea, Dem. People's Rep.",72.928,72.783,0.14499999999999602,73.437,-0.5090000000000003,73.641,-0.7130000000000081,0.14499999999999602,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PRT,Portugal,81.6756097560976,81.3292682926829,0.34634146341470284,81.3780487804878,0.2975609756097981,81.6317073170732,0.04390243902440716,0.34634146341470284,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PRY,Paraguay,73.668,72.72,0.9480000000000075,68.108,5.560000000000002,72.319,1.3490000000000038,5.560000000000002,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PSE,West Bank and Gaza,75.811,74.998,0.8130000000000024,73.89,1.9210000000000065,76.662,-0.8509999999999991,1.9210000000000065,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PSS,Pacific island small states,68.6421578303985,68.3568108792759,0.2853469511226052,67.4810209240703,1.1611369063282098,69.1004348993561,-0.45827706895759945,1.1611369063282098,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PST,Post-demographic dividend,80.9699118452096,80.0657047954118,0.9042070497977903,79.7932852795952,1.1766265656143986,80.1924721633692,0.7774396818403915,1.1766265656143986,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
PYF,French Polynesia,83.195,82.459,0.73599999999999,79.571,3.6239999999999952,83.859,-0.6640000000000015,3.6239999999999952,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
QAT,Qatar,82.945,80.409,2.535999999999987,81.083,1.8619999999999948,81.857,1.0879999999999939,2.535999999999987,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ROU,Romania,75.6073170731707,74.2536585365854,1.3536585365853,72.809756097561,2.7975609756096986,75.1536585365854,0.4536585365853085,2.7975609756096986,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
RUS,Russian Federation,73.0839024390244,71.3387804878049,1.7451219512195024,69.900243902439,3.1836585365853978,72.5456097560976,0.5382926829267944,3.1836585365853978,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
RWA,Rwanda,66.691,66.953,-0.26200000000000045,66.85,-0.15899999999999181,67.528,-0.8370000000000033,-0.15899999999999181,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SAS,South Asia,70.9975623145981,70.3622206982499,0.6353416163481995,67.8215299767513,3.176032337846806,72.0115731308447,-1.0140108162465964,3.176032337846806,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SAU,Saudi Arabia,78.313,77.596,0.7169999999999987,77.089,1.2240000000000038,77.31,1.0030000000000001,1.2240000000000038,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SDN,Sudan,65.803,65.124,0.679000000000002,64.46,1.3430000000000035,65.695,0.10800000000000409,1.3430000000000035,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SEN,Senegal,67.668,67.496,0.17200000000001125,66.868,0.8000000000000114,67.788,-0.11999999999999034,0.8000000000000114,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SGP,Singapore,83.5951219512195,83.5439024390244,0.05121951219510379,83.0926829268293,0.502439024390199,82.8951219512195,0.7000000000000028,0.7000000000000028,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SLB,Solomon Islands,69.981,69.258,0.722999999999999,68.89,1.090999999999994,70.409,-0.4280000000000115,1.090999999999994,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SLE,Sierra Leone,59.593,59.694,-0.10099999999999909,60.26,-0.6669999999999945,61.275,-1.681999999999995,-0.10099999999999909,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SLV,El Salvador,71.725,70.244,1.4809999999999945,69.941,1.7839999999999918,71.969,-0.24399999999999977,1.7839999999999918,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SMR,San Marino,85.257,82.65,2.6069999999999993,83.539,1.7180000000000035,85.708,-0.4509999999999934,2.6069999999999993,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SOM,"Somalia, Fed. Rep.",57.249,57.095,0.15400000000000347,55.703,1.5459999999999994,53.931,3.318000000000005,3.318000000000005,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SRB,Serbia,75.9365853658537,74.4780487804878,1.4585365853659056,72.780487804878,3.156097560975695,75.2365853658537,0.7000000000000028,3.156097560975695,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SSA,Sub-Saharan Africa (excluding high income),60.6066409029614,60.6223697926718,-0.015728889710395322,60.1775488576346,0.42909204532680434,61.2833700706225,-0.6767291676611009,0.42909204532680434,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SSD,South Sudan,58.129,57.648,0.48099999999999454,57.047,1.0820000000000007,57.203,0.9259999999999948,1.0820000000000007,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SSF,Sub-Saharan Africa,61.1293664117069,61.1676531593734,-0.038286747666504084,60.7035030087831,0.4258634029237953,61.8572731122839,-0.7279067005770017,0.4258634029237953,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SST,Small states,72.0009607335469,71.8255552822673,0.17540545127960172,70.7756825891382,1.2252781444087049,72.380297225352,-0.3793364918050912,1.2252781444087049,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
STP,Sao Tome and Principe,68.043,67.979,0.06400000000000716,68.026,0.017000000000010118,69.237,-1.1939999999999884,0.06400000000000716,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SUR,Suriname,71.773,72.321,-0.5480000000000018,68.943,2.8299999999999983,73.254,-1.4810000000000088,2.8299999999999983,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SVK,Slovak Republic,77.6658536585366,76.8658536585366,0.8000000000000114,74.6146341463415,3.051219512195104,76.9658536585366,0.7000000000000028,3.051219512195104,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SVN,Slovenia,81.5292682926829,80.5317073170732,0.9975609756097015,80.6756097560976,0.8536585365853,81.2829268292683,0.24634146341459484,0.9975609756097015,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SWE,Sweden,83.109756097561,82.3560975609756,0.7536585365854052,83.0560975609756,0.05365853658540232,83.0585365853659,0.05121951219510379,0.7536585365854052,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SWZ,Eswatini,59.85,59.862,-0.012000000000000455,58.228,1.6219999999999999,63.028,-3.1779999999999973,1.6219999999999999,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SXM,Sint Maarten (Dutch part),75.68,75.002,0.6780000000000115,74.505,1.1750000000000114,76.18,-0.5,1.1750000000000114,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SYC,Seychelles,74.0463414634146,77.2365853658537,-3.190243902439093,73.3975609756097,0.6487804878049133,74.509756097561,-0.46341463414638895,0.6487804878049133,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
SYR,Syrian Arab Republic,70.97,71.944,-0.9740000000000038,72.418,-1.4480000000000075,72.79,-1.8200000000000074,-0.9740000000000038,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TCA,Turks and Caicos Islands,77.691,77.499,0.19200000000000728,77.234,0.45700000000000784,77.918,-0.22700000000000387,0.45700000000000784,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TCD,Chad,52.993,53.082,-0.08899999999999864,53.136,-0.14300000000000068,54.528,-1.5349999999999966,-0.08899999999999864,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TEA,East Asia & Pacific (IDA & IBRD countries),75.8042877234534,75.7338497054699,0.07043801798350557,75.3009806060199,0.5033071174334935,75.9610347461336,-0.15674702268020724,0.5033071174334935,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TEC,Europe & Central Asia (IDA & IBRD countries),74.590946255432,73.1492512511888,1.4416950042432006,72.1506406826172,2.4403055728148075,74.1883654842503,0.40258077118170377,2.4403055728148075,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TGO,Togo,61.061,61.14,-0.07900000000000063,61.337,-0.27600000000000335,62.292,-1.2310000000000016,-0.07900000000000063,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
THA,Thailand,77.197,77.331,-0.13400000000000034,77.606,-0.4089999999999918,75.291,1.906000000000006,1.906000000000006,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TJK,Tajikistan,70.962,68.605,2.3569999999999993,69.594,1.3680000000000092,71.562,-0.5999999999999943,2.3569999999999993,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TKM,Turkmenistan,69.405,68.846,0.5589999999999975,69.353,0.05200000000000671,69.913,-0.5079999999999956,0.5589999999999975,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TLA,Latin America & the Caribbean (IDA & IBRD countries),75.1319711493442,73.0747493617473,2.0572217875969017,71.7449274626405,3.3870436867036915,74.5684293540859,0.5635417952583026,3.3870436867036915,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TLS,Timor-Leste,66.496,66.919,-0.4230000000000018,66.199,0.29699999999999704,67.368,-0.8719999999999999,0.29699999999999704,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",70.3800917806817,69.0090964026373,1.3709953780443982,68.8931032282321,1.4869885524495885,70.965432550888,-0.5853407702063009,1.4869885524495885,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TON,Tonga,72.292,72.379,-0.0870000000000033,72.13,0.16200000000000614,72.635,-0.3430000000000035,0.16200000000000614,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TSA,South Asia (IDA & IBRD),70.9975623145981,70.3622206982498,0.635341616348299,67.8215299767513,3.176032337846806,72.0115731308447,-1.0140108162465964,3.176032337846806,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TSS,Sub-Saharan Africa (IDA & IBRD countries),61.1293664117069,61.1676531593734,-0.038286747666504084,60.7035030087831,0.4258634029237953,61.8572731122839,-0.7279067005770017,0.4258634029237953,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TTO,Trinidad and Tobago,72.836,72.645,0.1910000000000025,71.111,1.7249999999999943,73.331,-0.49500000000000455,1.7249999999999943,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TUN,Tunisia,75.599,75.004,0.5949999999999989,72.893,2.706000000000003,76.05,-0.4509999999999934,2.706000000000003,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TUR,Turkiye,77.737,76.525,1.211999999999989,75.722,2.0150000000000006,77.591,0.1460000000000008,2.0150000000000006,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TUV,Tuvalu,66.109,66.357,-0.24800000000000466,65.824,0.2849999999999966,66.852,-0.7430000000000092,0.2849999999999966,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
TZA,Tanzania,66.007,66.771,-0.7639999999999958,66.131,-0.12399999999999523,66.879,-0.8719999999999999,-0.12399999999999523,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
UGA,Uganda,66.354,66.41,-0.055999999999997385,66.45,-0.09600000000000364,67.675,-1.320999999999998,-0.055999999999997385,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
UKR,Ukraine,73.92,73.283,0.6370000000000005,71.631,2.2890000000000015,72.658,1.2620000000000005,2.2890000000000015,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
URY,Uruguay,77.503,78.381,-0.8780000000000001,75.434,2.0690000000000026,76.468,1.0349999999999966,2.0690000000000026,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
USA,United States,78.7878048780488,76.9804878048781,1.807317073170708,76.3292682926829,2.4585365853659056,77.4341463414634,1.3536585365853995,2.4585365853659056,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
UZB,Uzbekistan,72.093,71.461,0.632000000000005,71.681,0.41200000000000614,72.147,-0.054000000000002046,0.632000000000005,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
VCT,St. Vincent and the Grenadines,70.994,69.605,1.3889999999999958,69.132,1.8619999999999948,71.191,-0.19700000000000273,1.8619999999999948,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
VEN,"Venezuela, RB",72.766,72.369,0.39700000000000557,71.536,1.230000000000004,72.566,0.20000000000000284,1.230000000000004,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
VGB,British Virgin Islands,76.845,76.894,-0.049000000000006594,75.297,1.5480000000000018,77.177,-0.33200000000000784,1.5480000000000018,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
VIR,Virgin Islands (U.S.),79.6682926829268,79.819512195122,-0.15121951219519758,80.0682926829268,-0.3999999999999915,80.319512195122,-0.6512195121951976,-0.15121951219519758,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
VNM,Viet Nam,74.211,75.383,-1.171999999999997,74.145,0.0660000000000025,74.502,-0.2909999999999968,0.0660000000000025,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
VUT,Vanuatu,70.783,70.385,0.39799999999999613,69.952,0.8310000000000031,71.302,-0.5190000000000055,0.8310000000000031,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
WLD,World,72.8686343875761,72.181968378825,0.6866660087510894,71.2149086723293,1.653725715246793,72.9675581482237,-0.0989237606476081,1.653725715246793,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
WSM,Samoa,70.269,70.727,-0.4579999999999984,71.096,-0.8269999999999982,71.55,-1.2809999999999917,-0.4579999999999984,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
XKX,Kosovo,77.249,74.212,3.036999999999992,74.981,2.2680000000000007,77.623,-0.37400000000000944,3.036999999999992,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
YEM,"Yemen, Rep.",66.567,66.435,0.1319999999999908,66.019,0.5479999999999876,67.952,-1.3850000000000051,0.5479999999999876,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ZAF,South Africa,66.071,65.15,0.9209999999999923,62.01,4.061,65.454,0.6170000000000044,4.061,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ZMB,Zambia,62.914,63.361,-0.4469999999999956,62.363,0.5510000000000019,65.279,-2.364999999999995,0.5510000000000019,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ZWE,Zimbabwe,61.06,61.53,-0.46999999999999886,60.135,0.9250000000000043,62.36,-1.2999999999999972,0.9250000000000043,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
