iso3,physicians_per_1000,nurses_midwives_per_1000,hospital_beds_per_1000,current_health_expenditure_per_capita_ppp,domestic_gov_health_expenditure_gdp,out_of_pocket_expenditure_share,uhc_service_coverage_index,measles_immunization_coverage,dpt_immunization_coverage,age65_share,population_density,life_expectancy,under5_mortality,adult_mortality_female,adult_mortality_male
GMB,0.005328483164552339,0.03583025960503326,0.08424535663836817,0.0,0.06778692151969151,0.7198168329775358,0.23101777059773826,0.834280303030303,0.8493975903614458,0.9867994198876904,0.6066686301782843,0.1973234875352082,0.4253890618052468,0.2711198021000873,0.3395522519903989
GNB,0.028330225813134456,0.00974768955638305,0.1862832239233785,0.012646412605785876,0.0,0.052039998773968935,0.14620355411954758,0.4744318181818181,0.5732931726907631,0.9729290423932867,0.8936882143227224,0.08795040214693842,0.08279235215651409,0.23140176958405495,0.20073372264718586
GNQ,0.056968157057726794,0.001570689868167939,0.32878227838530605,0.07957106669363985,0.02467411141995442,0.004991974475987334,0.19466882067851377,0.0,0.0,0.9470643917933915,0.9129683594431507,0.10288460673820651,0.07278790573588265,0.25089759973640147,0.290310021570917
GRC,1.0,0.27986516774614834,0.5643315691032285,0.4142406731988622,0.4804086644077564,0.5524766402649578,0.7762520193861067,0.9526515151515151,1.0,0.0,0.8645118756564645,0.9500908571000222,0.9840818141396177,0.9950993041118635,0.9099553257054062
GRD,0.29871494900010986,0.49960291548276653,0.4403118121434185,0.1118304154833958,0.16640807728668658,0.24532554668357373,0.8247172859450729,0.8200757575757577,0.8895582329317268,0.545746992664912,0.41835852987031813,0.6766621839327615,0.8306803023566031,0.7123481234232816,0.6620069053631794
GTM,0.06565093408401276,0.06607486366764907,0.0039040907246226954,0.09283024823505108,0.21406366007727626,0.2290744488162461,0.4168012924071083,0.7443181818181819,0.6084337349397592,0.8928289249473523,0.7407656969042902,0.5228687596322389,0.74086260560249,0.6282295097466585,0.48720042265020896
GUY,0.391712060834278,0.06967509662389919,0.2034370938625164,0.08402888246332531,0.27098049449237327,0.5952957483507303,0.7520193861066236,0.9905303030303029,0.9397590361445782,0.8200583190460268,1.0,0.39866340961578145,0.6817252112049801,0.5057262473538456,0.2626079543722035
HND,0.05216978028004244,0.027690027001747167,0.02600736857694892,0.05790572309440688,0.2995762108644959,0.3059508528231777,0.5379644588045235,0.9005681818181818,0.8343373493975905,0.9296709163976903,0.8606439139251203,0.5400286534174281,0.8206758559359716,0.6643431655599372,0.5982226600763455
HRV,0.7580338536906377,0.5776432592697174,0.7821959596749627,0.3232744294826735,0.635916727177922,0.922294074888304,0.760096930533118,0.824810606060606,0.854417670682731,0.0,0.8839693170045382,0.7965800468434862,0.9776345042240997,0.9323438861211709,0.8005623907009626
HTI,0.037089167550177334,0.0013942078605086196,0.6681339934199549,0.011245346251990931,0.0,0.49827224037383994,0.08562197092083997,0.2897727272727273,0.0,0.8964813570997826,0.32578913960728134,0.1995321867352817,0.30533570475767013,0.41459833815461256,0.29115019197632036
HUN,0.737377984133368,0.49519086529128353,0.9828605299384019,0.3528706172992052,0.5101259871344466,0.6704293275479735,0.8691437802907915,1.0,1.0,0.06609577672445933,0.8240379012036534,0.7181360020828904,0.9807469986660738,0.8310514775667207,0.6546645750524093
IDN,0.0698780755310204,0.16654607062809945,0.08877162514055102,0.04330478494337709,0.09347748584193936,0.5160700737885102,0.5137318255250404,0.7490530303030305,0.6385542168674697,0.7810278417006302,0.7618937528813599,0.46159434682403727,0.7655402401067141,0.5508641944673524,0.5510638428740006
IND,0.16394910978686078,0.11423239150768581,0.18080575135160212,0.021480351429590424,0.04607344129484358,0.2017688233827627,0.5420032310177706,0.8011363636363635,0.748995983935743,0.8052816857340707,0.21305816574044412,0.4669376998888317,0.5959092930191197,0.6003784359957716,0.5589885342913197
IRL,0.7212462983950577,1.0,0.37362478954459133,1.0,0.5741079343237055,0.8923309018088061,0.8974151857835219,0.834280303030303,0.8895582329317268,0.3583869466385404,0.8877454441906456,0.9758452014310885,0.9920853712761228,0.9593350922272834,0.9463326103767328
IRN,0.2623082172583144,0.14996264464171213,0.2124896308668821,0.17648882785974945,0.3983771875763997,0.5141007865245519,0.8449111470113086,1.0,0.9949799196787148,0.7670554474874625,0.9189499596989955,0.7359742524516668,0.8709204090706981,0.887798815785568,0.8120610780328549
IRQ,0.15554052571929963,0.12826712316679315,0.0902803813079453,0.06459758838740785,0.15462370037186376,0.23040035552805666,0.6066235864297252,0.559659090909091,0.4728915662650603,0.9574632825958811,0.8519731314374253,0.4715674732120631,0.7257447754557581,0.6414055090267258,0.5447069460761098
ISL,0.8636895404526016,1.0,0.38237557531547817,0.8198936212937197,0.80562064964052,0.8414299306094754,1.0,0.8437500000000001,0.8042168674698796,0.33932061011258624,1.0,1.0,1.0,0.9853242973153755,0.9759590865803457
ISR,0.7724289840236906,0.44757601962479915,0.40108415179116724,0.5122869020356037,0.5127850065501678,0.7511817154845859,0.9458804523424881,0.9763257575757576,0.9397590361445782,0.48396364799897584,0.3078562551509243,0.9966268646362855,0.9896398399288574,0.993070958790902,0.9760506939454207
ITA,0.8885040032171979,0.496885092564813,0.40892968386161754,0.6472863705155767,0.7495382601975457,0.7248060763153258,0.9337641357027463,0.7916666666666667,0.8895582329317268,0.0,0.6560387635045831,1.0,0.9945309026233883,0.9985434862944951,0.9954950115209349
JAM,0.09291790053498099,0.09371635811728994,0.18865128342205248,0.10497550426777004,0.41542425321639614,0.6577546322272289,0.7479806138933763,0.8532196969696969,0.9046184738955824,0.7584193887184479,0.556975282050435,0.5435540771406221,0.823121387283237,0.6663683698118767,0.5858327639499369
JOR,0.5514294592914858,0.2324679832224439,0.14067283729891428,0.10307767966840967,0.3453927811335491,0.5756307246377258,0.7075928917609046,0.8437500000000001,0.9297188755020082,0.9363666426612834,0.8100746712769816,0.7198592432880513,0.8566918630502446,0.869539781560637,0.8626708755452439
JPN,0.5505154827624029,1.0,1.0,0.7942046575320756,1.0,0.895592843828043,0.9418416801292407,0.9384469696969698,0.9748995983935743,0.0,0.4029121895727383,1.0,1.0,1.0,0.9874839474451166
KAZ,0.8136950243117761,0.5747313061433387,0.7348210160187824,0.12022817743271873,0.1623544114375411,0.573597404355902,0.921647819063005,1.0,0.8995983935742972,0.731980183058532,0.9980336368040903,0.588687995794438,0.9113828368163629,0.756116564443193,0.41861202540350756
KEN,0.01926662523306403,0.05861849884404284,0.1310167978275909,0.01900912373649646,0.16514826181769854,0.7143146397431321,0.35218093699515346,0.8200757575757577,0.7339357429718877,0.9912251678055451,0.8610039545232178,0.15287766363218483,0.5345486883059138,0.00661509136034829,0.0003046599227069368
KGZ,0.3976529082733158,0.3710710693044844,0.5806261357110868,0.0358990853104262,0.235608214945535,0.2863381633734055,0.760096930533118,0.943181818181818,0.894578313253012,0.8473331423654984,0.9527031467983863,0.5139867223612475,0.8073365940417964,0.7243792030448266,0.40141274261065546
KHM,0.026761232771542444,0.05887439775514885,0.04049142778393401,0.029156155819447936,0.06606223425833165,0.17123760561754917,0.3804523424878836,0.6827651515151514,0.7690763052208834,0.8577349900154554,0.8514307514179885,0.456157548793087,0.7430858159181859,0.5879570785482419,0.5104863605139802
KIR,0.09728288474758247,0.2858832042073311,0.21098087469948779,0.02974740880165864,0.9589076697651567,1.0,0.2754442649434572,0.659090909090909,0.7289156626506025,0.9218651482761905,0.7510864104558905,0.28706463503359086,0.37314361938639395,0.44019883595123116,0.45951471390954457
KNA,0.687611962124813,0.37041808587614494,0.6753760230234477,0.2633842967605656,0.2085386040325504,0.2859502764655184,0.8449111470113086,0.9242424242424242,0.9497991967871486,0.6693116874589734,0.6946541265294612,0.5207450104013989,0.8211204979991107,0.7131318201442725,0.47119072692668945
KOR,0.5182521112857824,0.5927677673261211,1.0,0.5319712378480306,0.42312776154363463,0.5449350379650872,1.0,0.9715909090909091,0.9698795180722891,0.34313478405159065,0.0911977172588366,0.9980150714505907,0.9945309026233883,1.0,1.0
KWT,0.4842978832303589,0.5549653212854949,0.24175950051433115,0.39637523869220626,0.457230766387445,0.9051431126564905,0.9256865912762522,0.9573863636363638,0.9246987951807228,0.9691000263636236,0.6038334721307044,0.8983335343815942,0.9316140506891953,1.0,1.0
