iso3,physicians_per_1000,nurses_midwives_per_1000,hospital_beds_per_1000,current_health_expenditure_per_capita_ppp,domestic_gov_health_expenditure_gdp,out_of_pocket_expenditure_share,uhc_service_coverage_index,measles_immunization_coverage,dpt_immunization_coverage,age65_share,population_density,life_expectancy,under5_mortality,adult_mortality_female,adult_mortality_male
EGY,0.08206240380579266,0.09056769916088264,0.08343730505302556,0.05617193529751502,0.08895309324275492,0.2824892843649331,0.7129909365558913,0.9149659863945577,0.9217687074829933,0.9048347109250461,0.9944951843229097,0.6351518310457325,0.8836123005060336,0.7891232337098434,0.7380002759388714
ERI,0.00496711907093889,0.07111490958481533,0.07938240798502806,0.004052486510280472,0.041931361642035786,0.41176766143766663,0.2145015105740182,0.9183673469387754,0.9319727891156463,0.9159719397830448,0.9987004880471414,0.5366016100075289,0.7972946671856754,0.6254024045419955,0.6384053979571348
ESP,0.4592136560794739,0.3217652543250803,0.21678103555832814,0.36235764593599157,0.4058152930729516,0.7229762876211069,0.879154078549849,0.9727891156462586,0.9489795918367347,0.47968597616964026,0.9950716577835106,0.940354998326146,0.9925068119891008,0.9594914315343409,0.9323798033917897
EST,0.39949162818898376,0.36216720190614327,0.34825327510917037,0.228612260202498,0.3082311704990066,0.7162027253180717,0.785498489425982,0.8605442176870747,0.8877551020408164,0.466705074769474,0.9984556567866558,0.8124970277906878,0.9944530945893345,0.9066500731135946,0.7805534373973388
ETH,0.006576185812228925,0.02713031066910693,0.012476606363069227,0.0030451578322579186,0.04684832586516734,0.5725070891591287,0.06344410876132944,0.27551020408163257,0.38435374149659857,0.9456215758190135,0.9948660333586015,0.4906082894152625,0.7226547294667187,0.6220871133559138,0.5899075534208127
FIN,0.39979478569096594,0.707172208985117,0.28243917654398004,0.4433883863215643,0.470362299049529,0.7839373111448784,0.9154078549848943,0.9353741496598638,0.8809523809523809,0.41659465599394435,0.9991324507134941,0.8995798178865557,0.9964966913195796,0.9443091697876722,0.9004153550454647
FJI,0.0909938902103447,0.17830189041211525,0.13386358910376375,0.042972458994750905,0.14060407560907892,0.7800329633731079,0.6737160120845923,0.9591836734693876,0.935374149659864,0.872389746538551,0.9974004189672044,0.5420213895484647,0.8962631374075516,0.5852244326235844,0.5822306658419081
FRA,0.3706683456928315,0.5175477974607781,0.46412975670617596,0.5206448781969037,0.5432475601174176,0.8803371121140618,0.8489425981873111,0.8605442176870747,0.935374149659864,0.4600492968554829,0.9934109260863153,0.9223334044309351,0.9878357337485404,0.934000059684567,0.8920662634383465
FSM,0.08504733920992494,0.1151282848164647,0.1825483468496569,0.03502111526531398,0.10375657485825827,0.9777890666734357,0.595166163141994,0.5782312925170068,0.5646258503401361,0.9064795003441651,0.9916744953636681,0.5160132043782942,0.8715453483845854,0.5637692296214506,0.5072829160316603
GAB,0.06073643953173829,0.13620693624319444,0.1825483468496569,0.038714644876127954,0.10415195904235189,0.7183569383259744,0.39274924471299094,0.391156462585034,0.5748299319727892,0.9159803451333505,0.9996578947160051,0.5417511244956663,0.8069287660568316,0.6273901803966039,0.6101050790748355
GBR,0.32505480154843525,0.4718855393257134,0.1834061135371179,0.4572805223938182,0.504101129998694,0.8160172124288751,0.9244712990936557,0.8809523809523808,0.9149659863945578,0.5053944923645871,0.9854171838679423,0.8886484440219397,0.986765278318412,0.9212326914755518,0.9112489550844206
GEO,0.7681777902150088,0.27225848038030787,0.2960074859638179,0.1127762023819166,0.16789726161561178,0.279536033039163,0.6676737160120846,0.9523809523809523,0.8945578231292516,0.6130199486840957,0.9965943697663505,0.705102218103898,0.9594200077851305,0.8595929885554842,0.6529701714314347
GHA,0.009584441024205982,0.14071618495113786,0.04054897067997504,0.013924138319520827,0.09436337720377562,0.6238600642376396,0.38066465256797594,0.8707482993197279,0.9319727891156463,0.9336949471381121,0.9930015052455465,0.46937800428563176,0.7735500194628261,0.54374505737179,0.5736568004993717
GIN,0.011084681995553692,0.008233863201230858,0.1825483468496569,0.0077678541715488734,0.033912767044483566,0.3050663342760911,0.17220543806646527,0.13945578231292513,0.1598639455782313,0.9311096056744272,0.9973893877529324,0.34586204899519335,0.4754768392370574,0.4544443553320699,0.5537881431678134
GMB,0.007742176204468111,0.03301506727902667,0.06628197130380535,0.003129884243476156,0.06589416855562692,0.715313016628534,0.3413897280966768,0.8809523809523808,0.8979591836734694,0.9552394111629868,0.9876332481003582,0.46651609042296505,0.743090696769171,0.5279141922439904,0.5940409906840636
GNB,0.019479812819675705,0.016003468505281438,0.1825483468496569,0.011137102802709485,0.02416902949104161,0.19220823946707202,0.27794561933534745,0.6224489795918365,0.7108843537414966,0.9481524388175898,0.9965095642135212,0.40437925908766253,0.5931296224211757,0.5043299288261538,0.519180750899536
GNQ,0.03409355906907329,0.010670257950896113,0.1825483468496569,0.0487977933221259,0.04417045137944699,0.15535304323128857,0.31419939577039285,0.19387755102040816,0.2346938775510204,0.9349370765393269,0.9971058185189781,0.41286365128086333,0.5887504865706502,0.5159064034079888,0.5674862850970778
GRC,0.7041649176810785,0.1921797483798935,0.314410480349345,0.23712732073817422,0.2738063418170358,0.5842266270812374,0.7492447129909365,0.9659863945578231,1.0,0.4023605398550346,0.9956072620037317,0.8941768710557907,0.987641105488517,0.9578076739432102,0.9016404954055471
GRD,0.15745534256797727,0.3354973122920912,0.2503119151590767,0.06695118339470008,0.11558747526687864,0.34361899271426044,0.785498489425982,0.8707482993197279,0.9251700680272107,0.729886759019296,0.981809603757003,0.7388370880871026,0.9204943557804595,0.7899121890807084,0.7679301161872023
