iso3,country,conversion_profile,peer_group_type,peer_group_value,block,country_block_score,peer_median_block_score,block_gap_country_minus_peer,negative_gap_is_bottleneck,n_peer_countries,n_validation_countries,expanded_feature_missing_rate
NLD,Netherlands,effective converters,same_capacity_quartile,Q4_high_capacity,vulnerability,0.6649056239430973,0.7646785951566378,-0.09977297121354056,True,27,106,0.0384615384615384
NLD,Netherlands,effective converters,same_income_group,High income,equity_access,0.7939363430120309,0.779996311641858,0.013940031370172856,True,56,106,0.0384615384615384
NLD,Netherlands,effective converters,same_region,Europe & Central Asia,equity_access,0.7939363430120309,0.7530172216525302,0.04091912135950071,True,49,106,0.0384615384615384
NLD,Netherlands,effective converters,same_capacity_quartile,Q4_high_capacity,equity_access,0.7939363430120309,0.7939363430120309,0.0,True,27,106,0.0384615384615384
URY,Uruguay,effective converters,same_income_group,High income,capacity,0.6041402553582664,0.5973368179395688,0.0068034374186976,True,56,106,0.0769230769230769
URY,Uruguay,effective converters,same_region,Latin America & Caribbean ,capacity,0.6041402553582664,0.3548721191849168,0.24926813617334964,True,24,106,0.0769230769230769
URY,Uruguay,effective converters,same_capacity_quartile,Q3,capacity,0.6041402553582664,0.5381401960072334,0.06600005935103304,True,26,106,0.0769230769230769
URY,Uruguay,effective converters,same_income_group,High income,preparedness,0.9193650921392078,0.9369098011569197,-0.01754470901771188,True,56,106,0.0769230769230769
URY,Uruguay,effective converters,same_region,Latin America & Caribbean ,preparedness,0.9193650921392078,0.8582841003558341,0.06108099178337367,True,24,106,0.0769230769230769
URY,Uruguay,effective converters,same_capacity_quartile,Q3,preparedness,0.9193650921392078,0.9369098011569197,-0.01754470901771188,True,26,106,0.0769230769230769
URY,Uruguay,effective converters,same_income_group,High income,vulnerability,0.6871293162808386,0.7274946021164743,-0.0403652858356357,True,56,106,0.0769230769230769
URY,Uruguay,effective converters,same_region,Latin America & Caribbean ,vulnerability,0.6871293162808386,0.698661570294468,-0.01153225401362934,True,24,106,0.0769230769230769
URY,Uruguay,effective converters,same_capacity_quartile,Q3,vulnerability,0.6871293162808386,0.7045631492998978,-0.01743383301905921,True,26,106,0.0769230769230769
URY,Uruguay,effective converters,same_income_group,High income,equity_access,0.828328489083256,0.779996311641858,0.04833217744139795,True,56,106,0.0769230769230769
URY,Uruguay,effective converters,same_region,Latin America & Caribbean ,equity_access,0.828328489083256,0.7295479798583733,0.09878050922488268,True,24,106,0.0769230769230769
URY,Uruguay,effective converters,same_capacity_quartile,Q3,equity_access,0.828328489083256,0.7888950089934026,0.03943348008985337,True,26,106,0.0769230769230769
AND,Andorra,effective converters,same_income_group,High income,capacity,0.5645719971529731,0.5973368179395688,-0.032764820786595705,True,56,106,0.1538461538461538
AND,Andorra,effective converters,same_region,Europe & Central Asia,capacity,0.5645719971529731,0.592121438040106,-0.027549440887132848,True,49,106,0.1538461538461538
AND,Andorra,effective converters,same_capacity_quartile,Q4_high_capacity,capacity,0.5645719971529731,0.7553247390699022,-0.19075274191692904,True,27,106,0.1538461538461538
AND,Andorra,effective converters,same_income_group,High income,preparedness,0.9776348192598014,0.9369098011569197,0.04072501810288176,True,56,106,0.1538461538461538
AND,Andorra,effective converters,same_region,Europe & Central Asia,preparedness,0.9776348192598014,0.9240148867420244,0.05361993251777708,True,49,106,0.1538461538461538
AND,Andorra,effective converters,same_capacity_quartile,Q4_high_capacity,preparedness,0.9776348192598014,0.9423188888894608,0.03531593037034064,True,27,106,0.1538461538461538
AND,Andorra,effective converters,same_income_group,High income,vulnerability,0.7390831156505907,0.7274946021164743,0.011588513534116385,True,56,106,0.1538461538461538
AND,Andorra,effective converters,same_region,Europe & Central Asia,vulnerability,0.7390831156505907,0.7031982734362339,0.03588484221435684,True,49,106,0.1538461538461538
AND,Andorra,effective converters,same_capacity_quartile,Q4_high_capacity,vulnerability,0.7390831156505907,0.7646785951566378,-0.025595479506047125,True,27,106,0.1538461538461538
AND,Andorra,effective converters,same_income_group,High income,equity_access,0.79306323721773,0.779996311641858,0.013066925575871968,True,56,106,0.1538461538461538
AND,Andorra,effective converters,same_region,Europe & Central Asia,equity_access,0.79306323721773,0.7530172216525302,0.04004601556519982,True,49,106,0.1538461538461538
AND,Andorra,effective converters,same_capacity_quartile,Q4_high_capacity,equity_access,0.79306323721773,0.7939363430120309,-0.000873105794300888,True,27,106,0.1538461538461538
CHE,Switzerland,effective converters,same_income_group,High income,capacity,0.8352090043731014,0.5973368179395688,0.23787218643353258,True,56,106,0.0384615384615384
CHE,Switzerland,effective converters,same_region,Europe & Central Asia,capacity,0.8352090043731014,0.592121438040106,0.24308756633299544,True,49,106,0.0384615384615384
CHE,Switzerland,effective converters,same_capacity_quartile,Q4_high_capacity,capacity,0.8352090043731014,0.7553247390699022,0.07988426530319925,True,27,106,0.0384615384615384
CHE,Switzerland,effective converters,same_income_group,High income,preparedness,0.9483929944940565,0.9369098011569197,0.011483193337136766,True,56,106,0.0384615384615384
CHE,Switzerland,effective converters,same_region,Europe & Central Asia,preparedness,0.9483929944940565,0.9240148867420244,0.024378107752032085,True,49,106,0.0384615384615384
CHE,Switzerland,effective converters,same_capacity_quartile,Q4_high_capacity,preparedness,0.9483929944940565,0.9423188888894608,0.006074105604595648,True,27,106,0.0384615384615384
CHE,Switzerland,effective converters,same_income_group,High income,vulnerability,0.7646785951566378,0.7274946021164743,0.03718399304016351,True,56,106,0.0384615384615384
CHE,Switzerland,effective converters,same_region,Europe & Central Asia,vulnerability,0.7646785951566378,0.7031982734362339,0.06148032172040396,True,49,106,0.0384615384615384
CHE,Switzerland,effective converters,same_capacity_quartile,Q4_high_capacity,vulnerability,0.7646785951566378,0.7646785951566378,0.0,True,27,106,0.0384615384615384
CHE,Switzerland,effective converters,same_income_group,High income,equity_access,0.6639529349388084,0.779996311641858,-0.11604337670304965,True,56,106,0.0384615384615384
CHE,Switzerland,effective converters,same_region,Europe & Central Asia,equity_access,0.6639529349388084,0.7530172216525302,-0.0890642867137218,True,49,106,0.0384615384615384
CHE,Switzerland,effective converters,same_capacity_quartile,Q4_high_capacity,equity_access,0.6639529349388084,0.7939363430120309,-0.1299834080732225,True,27,106,0.0384615384615384
BEL,Belgium,effective converters,same_income_group,High income,capacity,0.9142151453801022,0.5973368179395688,0.31687832744053335,True,56,106,0.0384615384615384
BEL,Belgium,effective converters,same_region,Europe & Central Asia,capacity,0.9142151453801022,0.592121438040106,0.3220937073399962,True,49,106,0.0384615384615384
BEL,Belgium,effective converters,same_capacity_quartile,Q4_high_capacity,capacity,0.9142151453801022,0.7553247390699022,0.15889040631020002,True,27,106,0.0384615384615384
BEL,Belgium,effective converters,same_income_group,High income,preparedness,0.9679362773203304,0.9369098011569197,0.0310264761634107,True,56,106,0.0384615384615384
BEL,Belgium,effective converters,same_region,Europe & Central Asia,preparedness,0.9679362773203304,0.9240148867420244,0.04392139057830602,True,49,106,0.0384615384615384
BEL,Belgium,effective converters,same_capacity_quartile,Q4_high_capacity,preparedness,0.9679362773203304,0.9423188888894608,0.02561738843086958,True,27,106,0.0384615384615384
BEL,Belgium,effective converters,same_income_group,High income,vulnerability,0.6881062591222258,0.7274946021164743,-0.03938834299424854,True,56,106,0.0384615384615384
BEL,Belgium,effective converters,same_region,Europe & Central Asia,vulnerability,0.6881062591222258,0.7031982734362339,-0.015092014314008084,True,49,106,0.0384615384615384
BEL,Belgium,effective converters,same_capacity_quartile,Q4_high_capacity,vulnerability,0.6881062591222258,0.7646785951566378,-0.07657233603441205,True,27,106,0.0384615384615384
BEL,Belgium,effective converters,same_income_group,High income,equity_access,0.7530172216525302,0.779996311641858,-0.026979089989327854,True,56,106,0.0384615384615384
BEL,Belgium,effective converters,same_region,Europe & Central Asia,equity_access,0.7530172216525302,0.7530172216525302,0.0,True,49,106,0.0384615384615384
BEL,Belgium,effective converters,same_capacity_quartile,Q4_high_capacity,equity_access,0.7530172216525302,0.7939363430120309,-0.04091912135950071,True,27,106,0.0384615384615384
KOR,"Korea, Rep.",effective converters,same_income_group,High income,capacity,0.5926042318721941,0.5973368179395688,-0.0047325860673747,True,56,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_region,East Asia & Pacific,capacity,0.5926042318721941,0.4108830413712889,0.18172119050090524,True,11,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_capacity_quartile,Q3,capacity,0.5926042318721941,0.5381401960072334,0.054464035864960736,True,26,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_income_group,High income,preparedness,0.937626831948221,0.9369098011569197,0.0007170307913013652,True,56,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_region,East Asia & Pacific,preparedness,0.937626831948221,0.9193966862730744,0.01823014567514669,True,11,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_capacity_quartile,Q3,preparedness,0.937626831948221,0.9369098011569197,0.0007170307913013652,True,26,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_income_group,High income,vulnerability,0.6950238954767094,0.7274946021164743,-0.032470706639764924,True,56,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_region,East Asia & Pacific,vulnerability,0.6950238954767094,0.7014535847653254,-0.006429689288615981,True,11,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_capacity_quartile,Q3,vulnerability,0.6950238954767094,0.7045631492998978,-0.009539253823188432,True,26,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_income_group,High income,equity_access,0.6771627759287008,0.779996311641858,-0.10283353571315723,True,56,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_region,East Asia & Pacific,equity_access,0.6771627759287008,0.7695477133590953,-0.09238493743039455,True,11,106,0.0769230769230769
KOR,"Korea, Rep.",effective converters,same_capacity_quartile,Q3,equity_access,0.6771627759287008,0.7888950089934026,-0.11173223306470181,True,26,106,0.0769230769230769
IRL,Ireland,effective converters,same_income_group,High income,capacity,0.694201995616675,0.5973368179395688,0.09686517767710612,True,56,106,0.0384615384615384
IRL,Ireland,effective converters,same_region,Europe & Central Asia,capacity,0.694201995616675,0.592121438040106,0.10208055757656898,True,49,106,0.0384615384615384
IRL,Ireland,effective converters,same_capacity_quartile,Q4_high_capacity,capacity,0.694201995616675,0.7553247390699022,-0.06112274345322721,True,27,106,0.0384615384615384
IRL,Ireland,effective converters,same_income_group,High income,preparedness,0.9240148867420244,0.9369098011569197,-0.01289491441489532,True,56,106,0.0384615384615384
IRL,Ireland,effective converters,same_region,Europe & Central Asia,preparedness,0.9240148867420244,0.9240148867420244,0.0,True,49,106,0.0384615384615384
IRL,Ireland,effective converters,same_capacity_quartile,Q4_high_capacity,preparedness,0.9240148867420244,0.9423188888894608,-0.018304002147436438,True,27,106,0.0384615384615384
IRL,Ireland,effective converters,same_income_group,High income,vulnerability,0.8315798802336001,0.7274946021164743,0.10408527811712576,True,56,106,0.0384615384615384
IRL,Ireland,effective converters,same_region,Europe & Central Asia,vulnerability,0.8315798802336001,0.7031982734362339,0.1283816067973662,True,49,106,0.0384615384615384
IRL,Ireland,effective converters,same_capacity_quartile,Q4_high_capacity,vulnerability,0.8315798802336001,0.7646785951566378,0.06690128507696225,True,27,106,0.0384615384615384
IRL,Ireland,effective converters,same_income_group,High income,equity_access,0.7526449707553831,0.779996311641858,-0.02735134088647495,True,56,106,0.0384615384615384
IRL,Ireland,effective converters,same_region,Europe & Central Asia,equity_access,0.7526449707553831,0.7530172216525302,-0.00037225089714709725,True,49,106,0.0384615384615384
IRL,Ireland,effective converters,same_capacity_quartile,Q4_high_capacity,equity_access,0.7526449707553831,0.7939363430120309,-0.04129137225664781,True,27,106,0.0384615384615384
ISR,Israel,effective converters,same_income_group,High income,capacity,0.5279205804875065,0.5973368179395688,-0.06941623745206238,True,56,106,0.0769230769230769
ISR,Israel,effective converters,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.5279205804875065,0.3176807706933734,0.21023980979413304,True,13,106,0.0769230769230769
ISR,Israel,effective converters,same_capacity_quartile,Q3,capacity,0.5279205804875065,0.5381401960072334,-0.010219615519726943,True,26,106,0.0769230769230769
ISR,Israel,effective converters,same_income_group,High income,preparedness,0.9666844126236896,0.9369098011569197,0.029774611466769962,True,56,106,0.0769230769230769
ISR,Israel,effective converters,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.9666844126236896,0.9592596257996054,0.007424786824084206,True,13,106,0.0769230769230769
ISR,Israel,effective converters,same_capacity_quartile,Q3,preparedness,0.9666844126236896,0.9369098011569197,0.029774611466769962,True,26,106,0.0769230769230769
ISR,Israel,effective converters,same_income_group,High income,vulnerability,0.7264596774701316,0.7274946021164743,-0.0010349246463426942,True,56,106,0.0769230769230769
ISR,Israel,effective converters,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.7264596774701316,0.7206501324705947,0.0058095449995368975,True,13,106,0.0769230769230769
ISR,Israel,effective converters,same_capacity_quartile,Q3,vulnerability,0.7264596774701316,0.7045631492998978,0.021896528170233798,True,26,106,0.0769230769230769
ISR,Israel,effective converters,same_income_group,High income,equity_access,0.7623434329031993,0.779996311641858,-0.017652878738658728,True,56,106,0.0769230769230769
ISR,Israel,effective converters,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.7623434329031993,0.7423952812370581,0.019948151666141167,True,13,106,0.0769230769230769
ISR,Israel,effective converters,same_capacity_quartile,Q3,equity_access,0.7623434329031993,0.7888950089934026,-0.02655157609020331,True,26,106,0.0769230769230769
DZA,Algeria,structurally vulnerable systems,same_income_group,Upper middle income,capacity,0.2542673301460795,0.3467191820439355,-0.09245185189785599,True,37,106,0.0
DZA,Algeria,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.2542673301460795,0.3176807706933734,-0.06341344054729392,True,13,106,0.0
DZA,Algeria,structurally vulnerable systems,same_capacity_quartile,Q2,capacity,0.2542673301460795,0.3898693093215164,-0.13560197917543693,True,26,106,0.0
DZA,Algeria,structurally vulnerable systems,same_income_group,Upper middle income,preparedness,0.8443272353045255,0.8513215977301716,-0.006994362425646106,True,37,106,0.0
DZA,Algeria,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.8443272353045255,0.9592596257996054,-0.11493239049507997,True,13,106,0.0
DZA,Algeria,structurally vulnerable systems,same_capacity_quartile,Q2,preparedness,0.8443272353045255,0.9127751948572844,-0.06844795955275895,True,26,106,0.0
DZA,Algeria,structurally vulnerable systems,same_income_group,Upper middle income,vulnerability,0.7553194495008495,0.681467035750128,0.07385241375072149,True,37,106,0.0
DZA,Algeria,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.7553194495008495,0.7206501324705947,0.034669317030254776,True,13,106,0.0
DZA,Algeria,structurally vulnerable systems,same_capacity_quartile,Q2,vulnerability,0.7553194495008495,0.6964128128966902,0.05890663660415929,True,26,106,0.0
DZA,Algeria,structurally vulnerable systems,same_income_group,Upper middle income,equity_access,0.7423952812370581,0.729348274020286,0.0130470072167721,True,37,106,0.0
DZA,Algeria,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.7423952812370581,0.7423952812370581,0.0,True,13,106,0.0
DZA,Algeria,structurally vulnerable systems,same_capacity_quartile,Q2,equity_access,0.7423952812370581,0.7224951049541598,0.019900176282898308,True,26,106,0.0
PAN,Panama,structurally vulnerable systems,same_income_group,High income,capacity,0.3766516033544161,0.5973368179395688,-0.22068521458515272,True,56,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_region,Latin America & Caribbean ,capacity,0.3766516033544161,0.3548721191849168,0.02177948416949932,True,24,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_capacity_quartile,Q2,capacity,0.3766516033544161,0.3898693093215164,-0.013217705967100313,True,26,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_income_group,High income,preparedness,0.8106900404600847,0.9369098011569197,-0.12621976069683494,True,56,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_region,Latin America & Caribbean ,preparedness,0.8106900404600847,0.8582841003558341,-0.047594059895749385,True,24,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_capacity_quartile,Q2,preparedness,0.8106900404600847,0.9127751948572844,-0.10208515439719967,True,26,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_income_group,High income,vulnerability,0.7907396443352344,0.7274946021164743,0.06324504221876004,True,56,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_region,Latin America & Caribbean ,vulnerability,0.7907396443352344,0.698661570294468,0.0920780740407664,True,24,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_capacity_quartile,Q2,vulnerability,0.7907396443352344,0.6964128128966902,0.09432683143854415,True,26,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_income_group,High income,equity_access,0.6392187987530201,0.779996311641858,-0.14077751288883789,True,56,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_region,Latin America & Caribbean ,equity_access,0.6392187987530201,0.7295479798583733,-0.09032918110535315,True,24,106,0.0384615384615384
PAN,Panama,structurally vulnerable systems,same_capacity_quartile,Q2,equity_access,0.6392187987530201,0.7224951049541598,-0.08327630620113968,True,26,106,0.0384615384615384
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_income_group,Upper middle income,capacity,0.2899006188927754,0.3467191820439355,-0.05681856315116007,True,37,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.2899006188927754,0.3176807706933734,-0.027780151800598007,True,13,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_capacity_quartile,Q2,capacity,0.2899006188927754,0.3898693093215164,-0.09996869042874101,True,26,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_income_group,Upper middle income,preparedness,0.979555809138539,0.8513215977301716,0.12823421140836744,True,37,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.979555809138539,0.9592596257996054,0.02029618333893357,True,13,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_capacity_quartile,Q2,preparedness,0.979555809138539,0.9127751948572844,0.06678061428125459,True,26,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_income_group,Upper middle income,vulnerability,0.7206501324705947,0.681467035750128,0.039183096720466715,True,37,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.7206501324705947,0.7206501324705947,0.0,True,13,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_capacity_quartile,Q2,vulnerability,0.7206501324705947,0.6964128128966902,0.024237319573904514,True,26,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_income_group,Upper middle income,equity_access,0.6966737696133306,0.729348274020286,-0.03267450440695541,True,37,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.6966737696133306,0.7423952812370581,-0.04572151162372751,True,13,106,0.0769230769230769
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,same_capacity_quartile,Q2,equity_access,0.6966737696133306,0.7224951049541598,-0.0258213353408292,True,26,106,0.0769230769230769
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_income_group,Lower middle income,capacity,0.1425905407592108,0.3138518481233711,-0.1712613073641603,True,13,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.1425905407592108,0.3176807706933734,-0.17509022993416262,True,13,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_capacity_quartile,Q1_low_capacity,capacity,0.1425905407592108,0.2638600782104646,-0.1212695374512538,True,27,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_income_group,Lower middle income,preparedness,0.9368700462464432,0.9214354407742822,0.015434605472161023,True,13,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.9368700462464432,0.9592596257996054,-0.02238957955316223,True,13,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_capacity_quartile,Q1_low_capacity,preparedness,0.9368700462464432,0.8258192258773593,0.11105082036908387,True,27,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_income_group,Lower middle income,vulnerability,0.5748929504998724,0.6585748480252485,-0.08368189752537603,True,13,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.5748929504998724,0.7206501324705947,-0.1457571819707223,True,13,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_capacity_quartile,Q1_low_capacity,vulnerability,0.5748929504998724,0.6415149075582738,-0.06662195705840135,True,27,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_income_group,Lower middle income,equity_access,0.6456123576960046,0.7072929764830225,-0.061680618787017916,True,13,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.6456123576960046,0.7423952812370581,-0.09678292354105356,True,13,106,0.0
EGY,"Egypt, Arab Rep.",structurally vulnerable systems,same_capacity_quartile,Q1_low_capacity,equity_access,0.6456123576960046,0.7061315471456461,-0.06051918944964152,True,27,106,0.0
LBN,Lebanon,structurally vulnerable systems,same_income_group,Lower middle income,capacity,0.3822786569165964,0.3138518481233711,0.06842680879322532,True,13,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.3822786569165964,0.3176807706933734,0.06459788622322299,True,13,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_capacity_quartile,Q1_low_capacity,capacity,0.3822786569165964,0.2638600782104646,0.11841857870613182,True,27,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_income_group,Lower middle income,preparedness,0.7926950458636233,0.9214354407742822,-0.12874039491065892,True,13,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.7926950458636233,0.9592596257996054,-0.16656457993598217,True,13,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_capacity_quartile,Q1_low_capacity,preparedness,0.7926950458636233,0.8258192258773593,-0.03312418001373607,True,27,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_income_group,Lower middle income,vulnerability,0.6585748480252485,0.6585748480252485,0.0,True,13,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.6585748480252485,0.7206501324705947,-0.06207528444534627,True,13,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_capacity_quartile,Q1_low_capacity,vulnerability,0.6585748480252485,0.6415149075582738,0.017059940466974677,True,27,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_income_group,Lower middle income,equity_access,0.6494824824510651,0.7072929764830225,-0.05781049403195737,True,13,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.6494824824510651,0.7423952812370581,-0.09291279878599301,True,13,106,0.0384615384615384
LBN,Lebanon,structurally vulnerable systems,same_capacity_quartile,Q1_low_capacity,equity_access,0.6494824824510651,0.7061315471456461,-0.056649064694580975,True,27,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_income_group,Upper middle income,capacity,0.4951594678053926,0.3467191820439355,0.14844028576145712,True,37,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_region,Latin America & Caribbean ,capacity,0.4951594678053926,0.3548721191849168,0.14028734862047582,True,24,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_capacity_quartile,Q2,capacity,0.4951594678053926,0.3898693093215164,0.10529015848387618,True,26,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_income_group,Upper middle income,preparedness,0.8271090286894579,0.8513215977301716,-0.024212569040713672,True,37,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_region,Latin America & Caribbean ,preparedness,0.8271090286894579,0.8582841003558341,-0.03117507166637623,True,24,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_capacity_quartile,Q2,preparedness,0.8271090286894579,0.9127751948572844,-0.08566616616782652,True,26,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_income_group,Upper middle income,vulnerability,0.7033599026092245,0.681467035750128,0.021892866859096527,True,37,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_region,Latin America & Caribbean ,vulnerability,0.7033599026092245,0.698661570294468,0.004698332314756581,True,24,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_capacity_quartile,Q2,vulnerability,0.7033599026092245,0.6964128128966902,0.006947089712534327,True,26,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_income_group,Upper middle income,equity_access,0.7297476856964605,0.729348274020286,0.00039941167617452145,True,37,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_region,Latin America & Caribbean ,equity_access,0.7297476856964605,0.7295479798583733,0.00019970583808726072,True,24,106,0.0384615384615384
BRA,Brazil,structurally vulnerable systems,same_capacity_quartile,Q2,equity_access,0.7297476856964605,0.7224951049541598,0.007252580742300729,True,26,106,0.0384615384615384
TUN,Tunisia,structurally vulnerable systems,same_income_group,Lower middle income,capacity,0.25366575099988,0.3138518481233711,-0.0601860971234911,True,13,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.25366575099988,0.3176807706933734,-0.06401501969349344,True,13,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_capacity_quartile,Q2,capacity,0.25366575099988,0.3898693093215164,-0.13620355832163644,True,26,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_income_group,Lower middle income,preparedness,0.9592596257996054,0.9214354407742822,0.037824185025323254,True,13,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.9592596257996054,0.9592596257996054,0.0,True,13,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_capacity_quartile,Q2,preparedness,0.9592596257996054,0.9127751948572844,0.04648443094232102,True,26,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_income_group,Lower middle income,vulnerability,0.7339569865766812,0.6585748480252485,0.07538213855143272,True,13,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.7339569865766812,0.7206501324705947,0.013306854106086452,True,13,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_capacity_quartile,Q2,vulnerability,0.7339569865766812,0.6964128128966902,0.037544173679990966,True,26,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_income_group,Lower middle income,equity_access,0.7478092349630598,0.7072929764830225,0.04051625848003737,True,13,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.7478092349630598,0.7423952812370581,0.00541395372600173,True,13,106,0.0
TUN,Tunisia,structurally vulnerable systems,same_capacity_quartile,Q2,equity_access,0.7478092349630598,0.7224951049541598,0.025314130008900038,True,26,106,0.0
