iso3,country,conversion_profile,conversion_efficiency_zscore,baseline_profile,baseline_conversion_efficiency,profile_changed_after_ghs,profile_agreement_after_ghs,efficiency_delta_after_ghs,n,coverage_count,missing_count,missing_rate,source_provenance
SGP,Singapore,uncertain / data-limited systems,-0.5700875135994438,uncertain / data-limited systems,-0.4875587587834289,False,0.9716981132075472,-0.08252875481601485,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
LVA,Latvia,uncertain / data-limited systems,-0.11248586097734224,uncertain / data-limited systems,-0.0992728276026543,False,0.9716981132075472,-0.013213033374687946,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
JOR,Jordan,uncertain / data-limited systems,-0.16989804705703065,uncertain / data-limited systems,-0.1794080091690193,False,0.9716981132075472,0.009509962111988651,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
NIC,Nicaragua,uncertain / data-limited systems,-0.70963762037729,uncertain / data-limited systems,-0.7539005103194539,False,0.9716981132075472,0.044262889942163985,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
TUN,Tunisia,structurally vulnerable systems,-0.3641464896982358,structurally vulnerable systems,-0.4489517211649329,False,0.9716981132075472,0.0848052314666971,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
IRN,"Iran, Islamic Rep.",structurally vulnerable systems,-0.08236943804374681,structurally vulnerable systems,-0.1362060818612195,False,0.9716981132075472,0.053836643817472676,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
VCT,St. Vincent and the Grenadines,adaptive over-performers,1.5309957763040989,adaptive over-performers,1.4192387944136184,False,0.9716981132075472,0.11175698189048044,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ALB,Albania,structurally vulnerable systems,-1.0788593112155938,structurally vulnerable systems,-1.0962818877303866,False,0.9716981132075472,0.017422576514792842,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
UZB,Uzbekistan,adaptive over-performers,1.0691872885337188,adaptive over-performers,0.9972041778784172,False,0.9716981132075472,0.07198311065530161,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
KNA,St. Kitts and Nevis,structurally vulnerable systems,-1.6204706932358288,structurally vulnerable systems,-1.701148507271733,False,0.9716981132075472,0.08067781403590413,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ECU,Ecuador,structurally vulnerable systems,-1.234507615655136,structurally vulnerable systems,-1.1482947056593773,False,0.9716981132075472,-0.0862129099957587,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
BIH,Bosnia and Herzegovina,structurally vulnerable systems,-0.9607952647106704,structurally vulnerable systems,-0.9596367221199305,False,0.9716981132075472,-0.001158542590739997,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
PSE,West Bank and Gaza,effective converters,0.20633843918644118,adaptive over-performers,0.4050347160567432,True,0.9716981132075472,-0.198696276870302,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
BRB,Barbados,adaptive over-performers,1.220174297750945,adaptive over-performers,1.153939279448213,False,0.9716981132075472,0.06623501830273204,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
THA,Thailand,uncertain / data-limited systems,0.48180259539382386,uncertain / data-limited systems,0.6306762709903058,False,0.9716981132075472,-0.1488736755964819,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
MDA,Moldova,uncertain / data-limited systems,-0.08608893710681728,uncertain / data-limited systems,-0.1113311654121229,False,0.9716981132075472,0.02524222830530562,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
PAN,Panama,structurally vulnerable systems,-0.22681170673947307,structurally vulnerable systems,-0.1218147392945074,False,0.9716981132075472,-0.10499696744496567,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
GEO,Georgia,uncertain / data-limited systems,-0.9889506951082789,uncertain / data-limited systems,-1.0003330580650351,False,0.9716981132075472,0.011382362956756209,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
