iso3,country,region,income_group,potential_capacity_score,capacity_score,preparedness_score,vulnerability_score,equity_access_score,method_disagreement_index,expanded_feature_missing_rate,evidence_variant,outcome,observed_outcome,predicted_outcome,realized_resilience_gap,conversion_efficiency_zscore,observed_shock_burden,conversion_profile,main_bottleneck_block,n,coverage_count,missing_count_from_potential_capacity_sample,missing_rate_from_potential_capacity_sample,missing_count,missing_rate,source_indicator,source_provenance,higher_is_worse
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,0.3338856777659499,0.1633917159005928,0.5541396929007991,0.4001231932387364,0.2178881090236713,0.0520833333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-0.6669999999999945,-0.041372520989996664,-0.6256274790099978,0.4602466918147302,-0.6669999999999945,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,0.3329791863052103,0.0741535282821927,0.53792970700994,0.3596764405761871,0.360157069352521,0.0572916666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-0.015999999999998238,0.6584205062432854,-0.6744205062432836,0.4961415815393342,-0.015999999999998238,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0.332396513672854,0.1807662521463091,0.4637854931996459,0.4285911568318846,0.2564431525135764,0.11484375,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.524000000000001,0.7511641307803982,1.7728358692196027,-1.3041975797322267,2.524000000000001,structurally vulnerable systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,0.3320672498962238,0.0686799822695373,0.3698733797352416,0.5035692837773829,0.3861463538027336,0.078125,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-1.039999999999992,0.8036506249958126,-1.8436506249958047,1.3562928891154393,-1.039999999999992,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
MOZ,Mozambique,Sub-Saharan Africa ,Low income,0.3257438703745057,0.1282612890222688,0.3748780585097737,0.4572386837406941,0.342597450225286,0.09375,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.0379999999999967,-0.05681411617569054,1.0948141161756872,-0.8054067188980926,1.0379999999999967,structurally vulnerable systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TGO,Togo,Sub-Saharan Africa ,Low income,0.3205897779711805,0.0813653588071903,0.6325742771675917,0.3859978558884651,0.1824216200214748,0.046875,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-0.27600000000000335,-0.08158473239282737,-0.19441526760717598,0.1430227839353718,-0.27600000000000335,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,0.3155606717144947,0.1548181604943501,0.5127264590088881,0.4021180881259933,0.1925799792287475,0.0364583333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.5080000000000027,-0.04631162573384717,0.5543116257338498,-0.4077827469825254,0.5080000000000027,structurally vulnerable systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ETH,Ethiopia,Sub-Saharan Africa ,Not classified,0.3126339450597165,0.0239316577780025,0.3825684395906421,0.6049296229032614,0.2391060599669598,0.0625,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.41100000000000136,0.228424507594153,0.18257549240584836,-0.13431278069692043,0.41100000000000136,structurally vulnerable systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,0.3095099282313308,0.0206440936051811,0.1960784313725489,0.591727638610372,0.429589549337221,0.0885416666666666,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.972999999999999,0.9721708984427786,0.0008291015572203797,-0.0006099336453266009,0.972999999999999,structurally vulnerable systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
HTI,Haiti,Latin America & Caribbean ,Lower middle income,0.3051267654564157,0.1540041635140614,0.3465821000861043,0.4212631876254252,0.2986576106000716,0.0888020833333333,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.7150000000000034,1.727501581360374,-0.012501581360370606,0.009196864998110765,1.7150000000000034,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BEN,Benin,Sub-Saharan Africa ,Lower middle income,0.3006775454404479,0.0116356163820883,0.5702578590175916,0.3817788427817855,0.239037863580326,0.03125,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.2779999999999987,0.5279612317154335,-0.24996123171543483,0.1838855130868152,0.2779999999999987,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,0.2984658517600893,0.1120044287556544,0.4041786619317692,0.3950327498036119,0.2826475665493215,0.0473958333333333,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.5459999999999994,-0.057267995818509165,1.6032679958185085,-1.1794539337299619,1.5459999999999994,structurally vulnerable systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,0.2927705859332707,0.0820787762600091,0.366065703462512,0.4402580538222786,0.282679810188283,0.0421874999999999,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-0.15000000000000568,1.1613115583779514,-1.311311558377957,0.9646743900010643,-0.15000000000000568,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,0.2865604943277909,0.0811858984779102,0.3723105828002901,0.4061616075451374,0.2865838884878259,0.0317708333333333,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.5489999999999995,0.6302354766939787,-0.08123547669397924,0.05976137663511921,0.5489999999999995,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
AGO,Angola,Sub-Saharan Africa ,Lower middle income,0.285234672855883,0.0249203806482133,0.2070013693468884,0.4993583796185231,0.4096585618099072,0.06796875,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.09300000000000352,0.7911044216719274,-0.6981044216719239,0.5135647991743724,0.09300000000000352,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,0.2753439223999352,0.0818089216160086,0.3462236769487815,0.4447416681983175,0.2286014228366332,0.02109375,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.1980000000000004,-0.11682030033206647,0.31482030033206687,-0.23159948468573904,0.1980000000000004,structurally vulnerable systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
GIN,Guinea,Sub-Saharan Africa ,Lower middle income,0.2646289650491303,0.0917987251446991,0.3326963463073173,0.4070738962817934,0.2269468924627113,0.0260416666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.006000000000000227,0.5435681057468595,-0.5375681057468593,0.3954652738185582,0.006000000000000227,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,0.2458062841838076,0.0917886867565593,0.3094133804118968,0.3074809229965886,0.274542146570186,0.0260416666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-0.44599999999999795,0.5886105908769498,-1.0346105908769476,0.7611176262927367,-0.44599999999999795,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TCD,Chad,Sub-Saharan Africa ,Low income,0.2354626317582355,0.0134573715352018,0.3646409329992405,0.3833856531406419,0.180366569357858,0.015625,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-0.14300000000000068,0.027467208627571127,-0.1704672086275718,0.1254052474771135,-0.14300000000000068,adaptive over-performers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CAF,Central African Republic,Sub-Saharan Africa ,Low income,0.1936446053898495,0.1395661306570862,0.0862745098039214,0.3607286368211666,0.1880091442772238,0.0104166666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-8.749000000000002,-0.10227842367942008,-8.646721576320582,6.361013756687948,-8.749000000000002,adaptive over-performers,preparedness,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
NOR,Norway,Europe & Central Asia,High income,0.8610700537740054,0.8893379752351854,0.962615262387194,0.811761696495954,0.7805652809776883,0.0104166666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.4487804878049104,0.7560995341791364,-0.307319046374226,0.24602931975295267,0.4487804878049104,capacity under-realizers,equity_access,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
DEU,Germany,Europe & Central Asia,High income,0.8582878738042546,0.9836246709352092,0.938569393744255,0.7063349549289141,0.8046224756086403,0.0213541666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.6846341463414944,0.49984686927871813,0.1847872770627763,-0.14793449547345766,0.6846341463414944,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SWE,Sweden,Europe & Central Asia,High income,0.8538659065665202,0.8642630286716789,0.9787664702575456,0.7824609132483888,0.7899732140884674,0.0520833333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.05121951219510379,0.7533891023605096,-0.7021695901654058,0.5621334201630946,0.05121951219510379,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
JPN,Japan,East Asia & Pacific,High income,0.8428422797911096,0.8801047100926818,0.959470696947852,0.7014535847653254,0.8303401273585788,0.0427083333333332,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.35999999999999943,0.596167712983476,-0.2361677129834766,0.1890679489555007,0.35999999999999943,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
FRA,France,Europe & Central Asia,High income,0.8403236132618811,0.8816586691752235,0.9149891975859356,0.7485342291560318,0.8161123571303338,0.05234375,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.6975609756098038,0.5696924713471898,0.12786850426261398,-0.10236723526484581,0.6975609756098038,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
AUS,Australia,East Asia & Pacific,High income,0.8368027626289708,0.8291484874562962,0.9423188888894608,0.806195960811031,0.7695477133590953,0.0627604166666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,-0.29999999999999716,0.7391234862980884,-1.0391234862980856,0.8318874065550781,-0.29999999999999716,effective converters,equity_access,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
DNK,Denmark,Europe & Central Asia,High income,0.8339455876296181,0.8524434355787608,0.95256787051843,0.728529526762817,0.8022415176584646,0.0833333333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.14634146341460053,0.5250494214907592,-0.37870795807615865,0.30318088777696145,0.14634146341460053,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BEL,Belgium,Europe & Central Asia,High income,0.8308187258687971,0.9142151453801022,0.9679362773203304,0.6881062591222258,0.7530172216525302,0.1007812499999999,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.24634146341460905,0.3639088743385509,-0.11756741092394185,0.09412052547993045,0.24634146341460905,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
AUT,Austria,Europe & Central Asia,High income,0.830528220154409,0.9136190221246516,0.8979830596659448,0.7733998042913311,0.737110994535708,0.0682291666666666,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.5999999999999943,0.6032869171320006,-0.0032869171320062396,0.0026313955988496647,0.5999999999999943,capacity under-realizers,equity_access,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ISL,Iceland,Europe & Central Asia,High income,0.8197837824330648,0.7553247390699022,0.91199171686747,0.8111782215564786,0.800640452238409,0.0572916666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.0439024390243077,0.7805508142543048,0.26335162477000285,-0.21083047686898135,1.0439024390243077,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
FIN,Finland,Europe & Central Asia,High income,0.8177702742189719,0.7847361384939117,0.9205143361449236,0.7855510164736608,0.7802796057633915,0.0520833333333333,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.7951219512194996,0.8416466646074798,-0.046524713387980254,0.03724612490371781,0.7951219512194996,capacity under-realizers,equity_access,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LUX,Luxembourg,Europe & Central Asia,High income,0.8161753266508913,0.6792069728068933,0.9896118582899992,0.7630458643046747,0.8328366112019977,0.0679687499999999,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,-0.30731707317079326,0.42747225779753306,-0.7347893309683263,0.5882476904465171,-0.30731707317079326,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CZE,Czechia,Europe & Central Asia,High income,0.8097716791500749,0.7306943708589259,0.9562019417740776,0.7031982734362339,0.8489921305310624,0.03671875,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.29999999999999716,0.4843779004268429,-0.18437790042684576,0.14760676227094696,0.29999999999999716,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
USA,United States,North America,High income,0.8057357451635478,0.8550311559518963,0.9138985755857656,0.7324631956840566,0.721550053432473,0.1007812499999998,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.3536585365853995,0.5594368384976675,0.794221698087732,-0.6358272499505826,1.3536585365853995,capacity under-realizers,equity_access,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SVN,Slovenia,Europe & Central Asia,High income,0.805722499678827,0.6779266272763665,0.9339615960818666,0.773573339196457,0.8374284361606179,0.0992187499999999,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.24634146341459484,0.6147682701161478,-0.3684268067015529,0.2949501428595403,0.24634146341459484,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
NZL,New Zealand,East Asia & Pacific,High income,0.8030950622595759,0.6743030036937113,0.9187125225851258,0.793972891705199,0.8253918310542672,0.0583333333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.09756097560979526,0.5937558289702728,-0.49619485336047753,0.3972369551366432,0.09756097560979526,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CHE,Switzerland,Europe & Central Asia,High income,0.803058382240651,0.8352090043731014,0.9483929944940565,0.7646785951566378,0.6639529349388084,0.1825520833333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.29999999999999716,0.5456159386280389,-0.24561593862804176,0.19663188147328597,0.29999999999999716,capacity under-realizers,equity_access,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
IRL,Ireland,Europe & Central Asia,High income,0.8006104333369206,0.694201995616675,0.9240148867420244,0.8315798802336001,0.7526449707553831,0.0523437499999999,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.1926829268293062,0.6032407323658266,-0.41055780553652044,0.32867880727579435,0.1926829268293062,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CAN,Canada,North America,High income,0.7994145925547239,0.751060450017869,0.8882866246726704,0.7919311320519059,0.7663801634764503,0.0520833333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.0636585365853932,0.8653936155507178,0.1982649210346754,-0.15872424514045685,1.0636585365853932,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
NLD,Netherlands,Europe & Central Asia,High income,0.7966718819180485,0.7946422085942241,0.9332033521228416,0.6649056239430973,0.7939363430120309,0.0765624999999998,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.4975609756097015,0.3224311776579748,0.17512979795172667,-0.14020304164964686,0.4975609756097015,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
MDV,Maldives,South Asia,Upper middle income,0.7861726319518041,0.5428082750870333,0.9702682370087844,0.7980405859266773,0.8335734297847213,0.2039062499999999,0.0,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,-1.0530000000000115,-0.4226266619999551,-0.6303733380000565,0.504655749027988,-1.0530000000000115,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
GBR,United Kingdom,Europe & Central Asia,High income,0.7855584803681768,0.7043249696725941,0.9193555687134758,0.7163281258832328,0.8022252572034044,0.0593749999999998,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.3579024390244001,0.44014252057119485,-0.08224008154679474,0.06583865060789862,0.3579024390244001,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ESP,Spain,Europe & Central Asia,High income,0.7786480255688792,0.6449209188532831,0.9550424082252345,0.7745812685503448,0.7400475066466544,0.09375,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.6975609756097896,0.6439542734158876,0.053606702193901956,-0.042915727582027705,0.6975609756097896,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SVK,Slovak Republic,Europe & Central Asia,High income,0.7754658787366955,0.5938029528903954,0.962316136506726,0.7173988313513748,0.8283455941982859,0.0942708333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.7000000000000028,0.41265543396131604,0.2873445660386868,-0.23003842082445863,0.7000000000000028,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PRT,Portugal,Europe & Central Asia,High income,0.773482753376958,0.670886260568819,0.9601730266700844,0.7702644180338383,0.6926073082350904,0.0598958333333331,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.04390243902440716,0.6969757021494103,-0.6530732631250031,0.5228285476319927,0.04390243902440716,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
HRV,Croatia,Europe & Central Asia,High income,0.7692249571651889,0.5929113746534783,0.9152107996414532,0.7116733195238027,0.8571043348420216,0.0682291666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.6487804878047996,0.5953306808533019,0.0534498069514977,-0.04279012251388562,0.6487804878047996,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
AND,Andorra,Europe & Central Asia,High income,0.7685882923202738,0.5645719971529731,0.9776348192598014,0.7390831156505907,0.79306323721773,0.0791666666666666,0.1538461538461538,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.08199999999999363,0.38791680524908917,-0.30591680524909554,0.24490673254524226,0.08199999999999363,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ITA,Italy,Europe & Central Asia,High income,0.7638932900906541,0.6492379606677942,0.908578032959132,0.7573050759114517,0.7404520908242386,0.1109374999999999,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,0.7975609756097981,0.6789276150841029,0.11863336052569518,-0.09497388897465822,0.7975609756097981,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
URY,Uruguay,Latin America & Caribbean ,High income,0.7597407882153921,0.6041402553582664,0.9193650921392078,0.6871293162808386,0.828328489083256,0.1197916666666666,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.0349999999999966,0.4386903041037496,0.596309695896247,-0.4773855397976006,1.0349999999999966,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7555719842796018,0.4502722868091502,0.9729502025039536,0.729829034851629,0.8692364129536747,0.140625,0.0,life_expectancy::life_expectancy_loss_2019_2022,life_expectancy_loss_2019_2022,1.0030000000000001,0.1795057227007424,0.8234942772992577,-0.6592618949418215,1.0030000000000001,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
