iso3,block,median_rank,mean_rank,rank_std,rank_p05,rank_p95,median_score,top_quartile_probability,bottom_quartile_probability,method_disagreement_index,n_valid_pipelines,n_countries_in_sample,n_indicators,country,region,income_group,expanded_feature_missing_count,expanded_feature_missing_rate
SUR,vulnerability,123.5,119.0,13.994046353122222,86.85,135.0,0.6307986696136593,0.0,0.0,0.25078125,60,193,9,Suriname,Latin America & Caribbean ,Upper middle income,0,0.0
SVK,vulnerability,43.0,43.31666666666667,6.91252888280082,35.7,57.19999999999999,0.7049319910807312,0.9,0.0,0.11197916666666659,60,193,9,Slovak Republic,Europe & Central Asia,High income,1,0.0384615384615384
SVN,vulnerability,18.0,20.916666666666668,10.359040603367776,8.0,39.099999999999994,0.7467954297006937,1.0,0.0,0.16197916666666665,60,193,9,Slovenia,Europe & Central Asia,High income,1,0.0384615384615384
SWE,vulnerability,63.0,63.916666666666664,36.96272521819184,14.95,121.0,0.7034848704086737,0.4,0.0,0.55234375,60,193,9,Sweden,Europe & Central Asia,High income,1,0.0384615384615384
SWZ,vulnerability,169.0,154.96666666666667,31.796732885977804,87.8,187.0,0.5564162947914131,0.0,0.75,0.5166666666666667,60,193,9,Eswatini,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
SYC,vulnerability,32.5,33.06666666666667,13.603757650819212,15.0,58.249999999999986,0.7100101007570112,0.8833333333333333,0.0,0.2252604166666666,60,193,9,Seychelles,Sub-Saharan Africa ,High income,2,0.0769230769230769
SYR,vulnerability,160.0,161.25,11.786468229852966,145.95,182.0,0.5498104190407799,0.0,1.0,0.18776041666666674,60,193,9,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0,0.0
TCD,vulnerability,181.0,163.8,36.197513726774105,89.25,189.0,0.5205873478638781,0.0,0.75,0.51953125,60,193,9,Chad,Sub-Saharan Africa ,Low income,0,0.0
TGO,vulnerability,177.0,167.53333333333333,23.232496398124955,116.65,187.0,0.5288612717417999,0.0,0.85,0.36640625,60,193,9,Togo,Sub-Saharan Africa ,Low income,0,0.0
THA,vulnerability,41.0,44.1,10.712453811646828,31.8,62.0,0.6988244852290781,0.65,0.0,0.15729166666666666,60,193,9,Thailand,East Asia & Pacific,Upper middle income,0,0.0
TJK,vulnerability,13.0,29.933333333333334,25.198456742868643,8.0,70.29999999999998,0.7442739228013913,0.7333333333333333,0.0,0.3244791666666666,60,193,9,Tajikistan,Europe & Central Asia,Lower middle income,0,0.0
TKM,vulnerability,69.0,80.23333333333333,22.715168696025323,51.85,115.0,0.6687636778564998,0.05,0.0,0.32890625,60,193,9,Turkmenistan,Europe & Central Asia,Upper middle income,1,0.0384615384615384
TLS,vulnerability,41.5,53.45,35.56656904079073,14.0,110.0,0.701278095992396,0.5,0.0,0.5,60,193,9,Timor-Leste,East Asia & Pacific,Lower middle income,0,0.0
TON,vulnerability,8.0,18.7,16.77925306243795,5.0,49.29999999999998,0.7604852699533071,0.95,0.0,0.23072916666666657,60,193,9,Tonga,East Asia & Pacific,Upper middle income,2,0.0769230769230769
TTO,vulnerability,86.5,84.06666666666666,15.499318981454923,62.0,106.0,0.6397259309787711,0.0,0.0,0.22916666666666666,60,193,9,Trinidad and Tobago,Latin America & Caribbean ,High income,1,0.0384615384615384
TUN,vulnerability,50.5,52.166666666666664,15.068915761335392,30.95,74.39999999999998,0.7164677915308595,0.5,0.0,0.2263020833333332,60,193,9,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0.0
TUR,vulnerability,103.5,104.45,37.73832048903784,50.95,160.39999999999998,0.6697493220000907,0.0,0.25,0.5700520833333332,60,193,9,Turkiye,Europe & Central Asia,Upper middle income,2,0.0769230769230769
TUV,vulnerability,139.5,139.71666666666667,16.472291549413786,112.0,165.0,0.560691991869161,0.0,0.4,0.2760416666666667,60,193,9,Tuvalu,East Asia & Pacific,Upper middle income,3,0.1153846153846153
TZA,vulnerability,59.5,70.15,39.56632617095839,27.0,127.05,0.6825337492582706,0.45,0.0,0.52109375,60,193,9,Tanzania,Sub-Saharan Africa ,Lower middle income,0,0.0
UGA,vulnerability,94.5,88.31666666666666,47.305564037319,27.9,153.0,0.6444946514897304,0.35,0.1,0.6515624999999999,60,193,9,Uganda,Sub-Saharan Africa ,Low income,1,0.0384615384615384
UKR,vulnerability,150.5,148.26666666666668,9.959696559411615,131.85,162.0,0.574747982018003,0.0,0.6,0.15703125000000004,60,193,9,Ukraine,Europe & Central Asia,Upper middle income,3,0.1153846153846153
URY,vulnerability,129.0,134.3,36.85887500544023,80.65,185.05,0.6277301274664933,0.0,0.45,0.5437500000000001,60,193,9,Uruguay,Latin America & Caribbean ,High income,2,0.0769230769230769
USA,vulnerability,78.5,80.01666666666667,27.46542776332133,39.8,121.14999999999999,0.6828912533894964,0.1,0.0,0.4236979166666666,60,193,9,United States,North America,High income,2,0.0769230769230769
UZB,vulnerability,103.0,103.65,15.966449198240666,75.0,124.0,0.6365071349379581,0.0,0.0,0.2552083333333333,60,193,9,Uzbekistan,Europe & Central Asia,Lower middle income,1,0.0384615384615384
VCT,vulnerability,94.0,90.15,25.768731051411905,55.95,126.0,0.630581129083597,0.0,0.0,0.36484374999999997,60,193,9,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
VEN,vulnerability,137.0,139.58333333333334,29.996272916628975,97.0,183.0,0.626508753782516,0.0,0.4666666666666667,0.4479166666666667,60,193,9,"Venezuela, RB",Latin America & Caribbean ,Not classified,1,0.0384615384615384
VNM,vulnerability,15.0,22.433333333333334,17.25240723944214,6.0,60.249999999999986,0.7317691417693553,0.9,0.0,0.28255208333333326,60,193,9,Viet Nam,East Asia & Pacific,Lower middle income,0,0.0
VUT,vulnerability,23.0,41.78333333333333,29.66428361215255,7.0,92.0,0.7304515213208029,0.65,0.0,0.4427083333333333,60,193,9,Vanuatu,East Asia & Pacific,Lower middle income,1,0.0384615384615384
WSM,vulnerability,13.5,29.216666666666665,26.546871546170728,6.0,72.34999999999998,0.7477153434807943,0.7,0.0,0.34557291666666656,60,193,9,Samoa,East Asia & Pacific,Upper middle income,2,0.0769230769230769
YEM,vulnerability,80.5,89.13333333333334,35.56611995830988,41.9,135.0,0.6594563135788885,0.15,0.0,0.4848958333333333,60,193,9,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,2,0.0769230769230769
ZAF,vulnerability,168.0,169.28333333333333,4.207499917475407,163.0,176.14999999999998,0.5328281109393072,0.0,1.0,0.06848958333333321,60,193,9,South Africa,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
ZMB,vulnerability,123.5,124.13333333333334,28.025266377958935,76.8,156.0,0.610042055796996,0.0,0.4,0.41250000000000003,60,193,9,Zambia,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
ZWE,vulnerability,162.0,156.83333333333334,24.980770382213773,101.95,181.0,0.5614108745402688,0.0,0.75,0.41171874999999997,60,193,9,Zimbabwe,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
AFG,full_potential_capacity,173.0,172.21666666666667,7.136973370336258,157.95,180.0,0.3613029925494943,0.0,1.0,0.11484375000000006,60,193,26,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0,0.0
AGO,full_potential_capacity,181.0,180.58333333333334,3.8309775369856824,174.0,187.05,0.33920549814632817,0.0,1.0,0.06796875000000006,60,193,26,Angola,Sub-Saharan Africa ,Lower middle income,0,0.0
ALB,full_potential_capacity,83.5,83.55,5.4296255242266325,73.95,92.05,0.6077834001052671,0.0,0.0,0.0942708333333333,60,193,26,Albania,Europe & Central Asia,Upper middle income,1,0.0384615384615384
AND,full_potential_capacity,28.0,28.15,4.965967512311507,20.95,36.14999999999999,0.6872633072194043,1.0,0.0,0.07916666666666662,60,193,26,Andorra,Europe & Central Asia,High income,4,0.1538461538461538
ARE,full_potential_capacity,41.5,44.96666666666667,12.576388812197068,30.85,66.0,0.6579475538258897,0.6333333333333333,0.0,0.18307291666666667,60,193,26,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,1,0.0384615384615384
ARG,full_potential_capacity,37.0,41.68333333333333,9.721953964553057,33.0,66.0,0.6619997846890422,0.8,0.0,0.171875,60,193,26,Argentina,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
ARM,full_potential_capacity,107.0,105.55,17.92244867942622,79.8,135.0,0.570183028847613,0.0,0.0,0.28750000000000003,60,193,26,Armenia,Europe & Central Asia,Upper middle income,0,0.0
ATG,full_potential_capacity,44.5,42.06666666666667,14.428983178157619,7.0,57.449999999999974,0.663735855850048,0.7166666666666667,0.0,0.26276041666666655,60,193,26,Antigua and Barbuda,Latin America & Caribbean ,High income,1,0.0384615384615384
AUS,full_potential_capacity,11.5,10.25,3.571297616646737,4.95,17.0,0.7126781170574221,1.0,0.0,0.06276041666666667,60,193,26,Australia,East Asia & Pacific,High income,1,0.0384615384615384
AUT,full_potential_capacity,7.0,9.066666666666666,4.31997942381931,5.9,19.0,0.7186520380840653,1.0,0.0,0.06822916666666666,60,193,26,Austria,Europe & Central Asia,High income,2,0.0769230769230769
AZE,full_potential_capacity,119.0,114.38333333333334,10.826036003799153,96.65,126.0,0.5595178400738781,0.0,0.0,0.1528645833333333,60,193,26,Azerbaijan,Europe & Central Asia,Upper middle income,0,0.0
BDI,full_potential_capacity,146.0,145.73333333333332,4.471639023395734,136.0,152.05,0.44149880191704083,0.0,0.7,0.08359375000000006,60,193,26,Burundi,Sub-Saharan Africa ,Low income,1,0.0384615384615384
BEL,full_potential_capacity,10.5,13.416666666666666,7.026833489480798,7.8500000000000005,27.19999999999999,0.7041836415571021,1.0,0.0,0.10078124999999993,60,193,26,Belgium,Europe & Central Asia,High income,1,0.0384615384615384
BEN,full_potential_capacity,187.0,187.46666666666667,2.028683207293725,185.0,191.0,0.3168724885208538,0.0,1.0,0.03125,60,193,26,Benin,Sub-Saharan Africa ,Lower middle income,0,0.0
BFA,full_potential_capacity,162.0,161.61666666666667,4.012861267917888,153.95,167.0,0.40615541671744637,0.0,1.0,0.06796875000000006,60,193,26,Burkina Faso,Sub-Saharan Africa ,Low income,1,0.0384615384615384
BGD,full_potential_capacity,148.0,151.76666666666668,7.65586195161735,144.0,166.05,0.44527686602540895,0.0,0.8666666666666667,0.11484375000000006,60,193,26,Bangladesh,South Asia,Lower middle income,0,0.0
BGR,full_potential_capacity,68.5,71.83333333333333,22.047045657462185,46.95,111.1,0.6115849681478052,0.23333333333333334,0.0,0.33411458333333327,60,193,26,Bulgaria,Europe & Central Asia,High income,1,0.0384615384615384
BHR,full_potential_capacity,103.0,103.7,12.704723531033643,84.0,123.05,0.5681955621400164,0.0,0.0,0.20338541666666665,60,193,26,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
BHS,full_potential_capacity,99.0,98.38333333333334,9.961746277078577,81.0,114.05,0.5836497683016992,0.0,0.0,0.17213541666666665,60,193,26,"Bahamas, The",Latin America & Caribbean ,High income,1,0.0384615384615384
BIH,full_potential_capacity,68.5,65.95,8.875856766156906,53.0,77.0,0.6187732970562645,0.0,0.0,0.125,60,193,26,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1,0.0384615384615384
BLR,full_potential_capacity,34.0,34.333333333333336,5.655872071474822,26.0,43.0,0.6750358474156894,1.0,0.0,0.08854166666666667,60,193,26,Belarus,Europe & Central Asia,Upper middle income,2,0.0769230769230769
BLZ,full_potential_capacity,90.0,88.48333333333333,22.139325243155497,44.95,116.14999999999999,0.6084783873648585,0.08333333333333333,0.0,0.3708333333333333,60,193,26,Belize,Latin America & Caribbean ,Upper middle income,0,0.0
BOL,full_potential_capacity,126.0,126.03333333333333,2.6768555350551804,121.0,131.0,0.5439832406813174,0.0,0.0,0.052083333333333336,60,193,26,Bolivia,Latin America & Caribbean ,Lower middle income,0,0.0
BRA,full_potential_capacity,62.5,63.36666666666667,7.582802179200568,53.95,82.0,0.6280534594248184,0.0,0.0,0.14609375,60,193,26,Brazil,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
BRB,full_potential_capacity,71.0,76.4,13.692090174014094,64.85,106.49999999999997,0.5974301458893235,0.0,0.0,0.21692708333333321,60,193,26,Barbados,Latin America & Caribbean ,High income,0,0.0
BRN,full_potential_capacity,45.5,46.666666666666664,18.831415831589037,17.95,74.05,0.6594378472134765,0.5666666666666667,0.0,0.2921875,60,193,26,Brunei Darussalam,East Asia & Pacific,High income,2,0.0769230769230769
BTN,full_potential_capacity,105.5,100.08333333333333,21.83368320330361,56.8,123.24999999999999,0.5884934449517648,0.0,0.0,0.3460937499999999,60,193,26,Bhutan,South Asia,Lower middle income,0,0.0
BWA,full_potential_capacity,125.0,123.38333333333334,6.6133492943355785,113.75,133.0,0.5258462089080798,0.0,0.0,0.10026041666666667,60,193,26,Botswana,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
CAF,full_potential_capacity,193.0,192.68333333333334,0.6452820227535313,191.0,193.0,0.23720767969168566,0.0,1.0,0.010416666666666666,60,193,26,Central African Republic,Sub-Saharan Africa ,Low income,1,0.0384615384615384
CAN,full_potential_capacity,20.0,20.6,3.0342489460600737,17.0,27.0,0.6991532609365232,1.0,0.0,0.052083333333333336,60,193,26,Canada,North America,High income,1,0.0384615384615384
CHE,full_potential_capacity,14.0,15.5,11.804660096758399,2.95,38.0,0.7003820234847818,1.0,0.0,0.1825520833333333,60,193,26,Switzerland,Europe & Central Asia,High income,1,0.0384615384615384
CHL,full_potential_capacity,68.0,69.43333333333334,11.027793170994014,54.0,96.0,0.6181932882505299,0.0,0.0,0.21875,60,193,26,Chile,Latin America & Caribbean ,High income,1,0.0384615384615384
CHN,full_potential_capacity,76.5,74.5,9.740807632498106,60.0,87.19999999999999,0.6132046889492654,0.0,0.0,0.1416666666666666,60,193,26,China,East Asia & Pacific,Upper middle income,1,0.0384615384615384
CIV,full_potential_capacity,179.0,178.01666666666668,3.447180812715741,173.0,184.0,0.34601518944622217,0.0,1.0,0.057291666666666664,60,193,26,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
CMR,full_potential_capacity,184.0,183.66666666666666,1.911950719959998,180.9,187.0,0.32189192399584476,0.0,1.0,0.031770833333333304,60,193,26,Cameroon,Sub-Saharan Africa ,Lower middle income,0,0.0
COD,full_potential_capacity,187.0,186.95,1.2305147974188146,184.95,189.0,0.31263437349723744,0.0,1.0,0.02109375000000006,60,193,26,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,1,0.0384615384615384
COG,full_potential_capacity,175.0,174.7,4.363866786845507,168.0,183.0,0.3662175395339815,0.0,1.0,0.078125,60,193,26,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
COL,full_potential_capacity,61.0,63.016666666666666,14.59508098260811,43.550000000000004,85.0,0.6383413502380253,0.15,0.0,0.21588541666666664,60,193,26,Colombia,Latin America & Caribbean ,Upper middle income,0,0.0
COM,full_potential_capacity,152.0,152.56666666666666,3.392966581359478,148.0,158.05,0.43742401312835244,0.0,1.0,0.05234375000000006,60,193,26,Comoros,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
CPV,full_potential_capacity,118.0,118.76666666666667,7.328862273383381,106.0,129.05,0.5618271841733817,0.0,0.0,0.12005208333333339,60,193,26,Cabo Verde,Sub-Saharan Africa ,Upper middle income,0,0.0
CRI,full_potential_capacity,48.5,52.75,14.825231870024833,32.95,76.0,0.6468268400872401,0.5,0.0,0.22421875,60,193,26,Costa Rica,Latin America & Caribbean ,High income,0,0.0
CUB,full_potential_capacity,7.0,7.15,4.2340878592679205,2.0,16.099999999999994,0.7458976596601927,1.0,0.0,0.07343749999999998,60,193,26,Cuba,Latin America & Caribbean ,Upper middle income,0,0.0
CYP,full_potential_capacity,65.5,68.28333333333333,10.387639556489988,56.85,88.1,0.6118076224115816,0.0,0.0,0.16276041666666663,60,193,26,Cyprus,Europe & Central Asia,High income,2,0.0769230769230769
CZE,full_potential_capacity,20.0,19.266666666666666,2.3156472577277873,14.95,22.0,0.713303238530756,1.0,0.0,0.03671875,60,193,26,Czechia,Europe & Central Asia,High income,2,0.0769230769230769
DEU,full_potential_capacity,3.0,3.6166666666666667,1.3795127964450187,1.9500000000000002,6.049999999999997,0.7333677199931385,1.0,0.0,0.02135416666666665,60,193,26,Germany,Europe & Central Asia,High income,1,0.0384615384615384
DJI,full_potential_capacity,159.0,159.96666666666667,7.030805232846536,147.85,170.2,0.41403978075961556,0.0,0.9833333333333333,0.11640624999999998,60,193,26,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2,0.0769230769230769
DMA,full_potential_capacity,92.0,92.71666666666667,3.615207078746973,88.0,100.0,0.5983638953241918,0.0,0.0,0.0625,60,193,26,Dominica,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
DNK,full_potential_capacity,11.0,12.15,4.742801563070783,8.0,24.0,0.7082324877343061,1.0,0.0,0.08333333333333333,60,193,26,Denmark,Europe & Central Asia,High income,1,0.0384615384615384
DOM,full_potential_capacity,123.0,123.56666666666666,4.192718555888159,116.0,132.0,0.5444976179680334,0.0,0.0,0.08333333333333333,60,193,26,Dominican Republic,Latin America & Caribbean ,Upper middle income,0,0.0
DZA,full_potential_capacity,96.0,96.93333333333334,12.564323388954227,78.5,113.0,0.5943905448243932,0.0,0.0,0.1796875,60,193,26,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0,0.0
ECU,full_potential_capacity,77.5,75.01666666666667,9.824275489260717,59.550000000000004,87.05,0.6148210592677512,0.016666666666666666,0.0,0.14322916666666663,60,193,26,Ecuador,Latin America & Caribbean ,Upper middle income,0,0.0
EGY,full_potential_capacity,126.0,126.66666666666667,3.815174380753199,121.0,134.0,0.5411349787604964,0.0,0.0,0.06770833333333333,60,193,26,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0.0
ERI,full_potential_capacity,164.5,164.33333333333334,5.457919831665622,154.95,173.0,0.42956212828797924,0.0,1.0,0.09401041666666672,60,193,26,Eritrea,Sub-Saharan Africa ,Low income,1,0.0384615384615384
ESP,full_potential_capacity,29.0,30.15,5.17952700543206,24.0,42.0,0.6758974400399983,1.0,0.0,0.09375,60,193,26,Spain,Europe & Central Asia,High income,1,0.0384615384615384
EST,full_potential_capacity,41.0,43.53333333333333,5.448139335793663,39.0,56.0,0.6580805640643952,0.85,0.0,0.08854166666666667,60,193,26,Estonia,Europe & Central Asia,High income,1,0.0384615384615384
ETH,full_potential_capacity,179.0,179.16666666666666,4.127818902142981,174.0,186.0,0.3637373700036129,0.0,1.0,0.0625,60,193,26,Ethiopia,Sub-Saharan Africa ,Not classified,0,0.0
FIN,full_potential_capacity,14.0,14.883333333333333,2.751312817951136,10.0,20.0,0.7103907672755158,1.0,0.0,0.052083333333333336,60,193,26,Finland,Europe & Central Asia,High income,2,0.0769230769230769
FJI,full_potential_capacity,114.0,113.16666666666667,10.717845969327149,90.95,125.0,0.5748435186193185,0.0,0.0,0.17734375,60,193,26,Fiji,East Asia & Pacific,Upper middle income,0,0.0
FRA,full_potential_capacity,8.0,8.483333333333333,3.0138108028798944,3.95,14.0,0.7207150134845635,1.0,0.0,0.05234375,60,193,26,France,Europe & Central Asia,High income,1,0.0384615384615384
FSM,full_potential_capacity,120.0,117.01666666666667,11.505783569820682,95.0,130.0,0.5414120821900383,0.0,0.0,0.18229166666666666,60,193,26,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,3,0.1153846153846153
GAB,full_potential_capacity,157.5,158.08333333333334,7.34232403413403,146.95,169.0,0.4120337080426614,0.0,0.9833333333333333,0.11484375000000006,60,193,26,Gabon,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
GBR,full_potential_capacity,23.0,24.816666666666666,4.6636597455455755,20.0,31.399999999999977,0.6859116381218042,1.0,0.0,0.05937499999999988,60,193,26,United Kingdom,Europe & Central Asia,High income,1,0.0384615384615384
GEO,full_potential_capacity,83.5,79.93333333333334,22.855974176472014,48.95,107.34999999999998,0.6049316902679605,0.06666666666666667,0.0,0.30416666666666653,60,193,26,Georgia,Europe & Central Asia,Upper middle income,0,0.0
GHA,full_potential_capacity,154.0,154.41666666666666,3.3975072561446513,150.0,160.0,0.4341668787274272,0.0,1.0,0.052083333333333336,60,193,26,Ghana,Sub-Saharan Africa ,Lower middle income,0,0.0
GIN,full_potential_capacity,188.0,188.23333333333332,1.3461880337539116,185.0,190.0,0.3034502027734003,0.0,1.0,0.026041666666666668,60,193,26,Guinea,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
GMB,full_potential_capacity,162.0,164.23333333333332,6.981801741352697,156.0,178.0,0.4099099041017997,0.0,1.0,0.11458333333333333,60,193,26,"Gambia, The",Sub-Saharan Africa ,Low income,0,0.0
GNB,full_potential_capacity,182.0,181.23333333333332,2.551905606056427,177.0,184.0,0.3342725863432603,0.0,1.0,0.036458333333333336,60,193,26,Guinea-Bissau,Sub-Saharan Africa ,Low income,1,0.0384615384615384
GNQ,full_potential_capacity,185.0,185.8,2.9200456617434374,181.9,190.0,0.3156222688073128,0.0,1.0,0.04218749999999997,60,193,26,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,2,0.0769230769230769
GRC,full_potential_capacity,44.0,48.5,13.275918047351754,36.95,80.05,0.6412475527841264,0.7333333333333333,0.0,0.22447916666666665,60,193,26,Greece,Europe & Central Asia,High income,1,0.0384615384615384
GRD,full_potential_capacity,97.0,98.71666666666667,7.64872901569637,84.0,110.0,0.5849290270108092,0.0,0.0,0.13541666666666666,60,193,26,Grenada,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
GTM,full_potential_capacity,131.0,132.6,4.24735211631906,128.0,140.0,0.5253282907874219,0.0,0.0,0.0625,60,193,26,Guatemala,Latin America & Caribbean ,Upper middle income,0,0.0
GUY,full_potential_capacity,106.0,101.4,15.647363995254919,63.0,117.0,0.5851411403692197,0.0,0.0,0.28125,60,193,26,Guyana,Latin America & Caribbean ,High income,0,0.0
HND,full_potential_capacity,118.5,120.03333333333333,9.366548041953463,107.45,132.1,0.564792571645707,0.0,0.0,0.1283854166666666,60,193,26,Honduras,Latin America & Caribbean ,Lower middle income,0,0.0
HRV,full_potential_capacity,30.0,29.883333333333333,4.239070914979156,22.0,35.099999999999994,0.6964666085118332,1.0,0.0,0.06822916666666663,60,193,26,Croatia,Europe & Central Asia,High income,1,0.0384615384615384
HTI,full_potential_capacity,173.0,174.41666666666666,4.789890975330811,166.0,183.05,0.33742156382640687,0.0,1.0,0.08880208333333339,60,193,26,Haiti,Latin America & Caribbean ,Lower middle income,0,0.0
HUN,full_potential_capacity,44.0,46.36666666666667,8.105485111261935,37.0,64.0,0.6474672309186267,0.7833333333333333,0.0,0.140625,60,193,26,Hungary,Europe & Central Asia,High income,2,0.0769230769230769
IDN,full_potential_capacity,136.0,136.41666666666666,4.800318276484962,129.0,144.0,0.509278711454688,0.0,0.03333333333333333,0.078125,60,193,26,Indonesia,East Asia & Pacific,Upper middle income,0,0.0
IND,full_potential_capacity,142.0,142.35,2.393219588754864,139.0,147.05,0.4621418111581107,0.0,0.11666666666666667,0.04192708333333339,60,193,26,India,South Asia,Lower middle income,1,0.0384615384615384
IRL,full_potential_capacity,15.0,14.183333333333334,3.111760844852245,7.0,17.049999999999997,0.721556074661831,1.0,0.0,0.05234374999999999,60,193,26,Ireland,Europe & Central Asia,High income,1,0.0384615384615384
IRN,full_potential_capacity,90.0,89.33333333333333,11.469767022723502,71.9,107.0,0.6066786142171418,0.0,0.0,0.18281249999999996,60,193,26,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,2,0.0769230769230769
IRQ,full_potential_capacity,133.0,132.88333333333333,4.531709267913033,127.0,142.0,0.5227781151966918,0.0,0.0,0.078125,60,193,26,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0,0.0
ISL,full_potential_capacity,13.0,11.366666666666667,3.525935652025179,6.0,17.0,0.7126810678428125,1.0,0.0,0.057291666666666664,60,193,26,Iceland,Europe & Central Asia,High income,1,0.0384615384615384
ISR,full_potential_capacity,39.0,40.733333333333334,7.047142841054254,33.0,51.29999999999998,0.6598105664868182,0.9333333333333333,0.0,0.09531249999999991,60,193,26,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,2,0.0769230769230769
ITA,full_potential_capacity,30.0,32.18333333333333,7.244519000979675,25.95,47.249999999999986,0.6689471031670466,0.95,0.0,0.11093749999999993,60,193,26,Italy,Europe & Central Asia,High income,1,0.0384615384615384
JAM,full_potential_capacity,106.0,105.3,10.817116066678771,81.0,119.1,0.5833648450689024,0.0,0.0,0.19843749999999996,60,193,26,Jamaica,Latin America & Caribbean ,Upper middle income,0,0.0
JOR,full_potential_capacity,88.0,87.88333333333334,13.878150293016557,65.7,110.0,0.6106260854573706,0.0,0.0,0.23072916666666665,60,193,26,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
JPN,full_potential_capacity,5.0,5.7,3.5930488446443367,2.0,10.199999999999989,0.7307454923102539,1.0,0.0,0.04270833333333327,60,193,26,Japan,East Asia & Pacific,High income,2,0.0769230769230769
KAZ,full_potential_capacity,57.0,54.983333333333334,8.24114002361863,37.0,65.0,0.6455487703821099,0.23333333333333334,0.0,0.14583333333333334,60,193,26,Kazakhstan,Europe & Central Asia,Upper middle income,0,0.0
KEN,full_potential_capacity,152.0,152.48333333333332,3.566004611450873,146.0,158.2,0.4194922325387511,0.0,1.0,0.06354166666666661,60,193,26,Kenya,Sub-Saharan Africa ,Lower middle income,0,0.0
KGZ,full_potential_capacity,88.0,82.08333333333333,13.969361315233979,54.75,96.0,0.6132440149173664,0.03333333333333333,0.0,0.21484375,60,193,26,Kyrgyz Republic,Europe & Central Asia,Lower middle income,0,0.0
KHM,full_potential_capacity,143.0,144.43333333333334,3.874560907021881,140.0,152.05,0.4793387408291544,0.0,0.3333333333333333,0.06276041666666672,60,193,26,Cambodia,East Asia & Pacific,Lower middle income,0,0.0
KIR,full_potential_capacity,126.0,120.28333333333333,14.492632227752447,92.8,138.0,0.5340827696516015,0.0,0.0,0.2354166666666667,60,193,26,Kiribati,East Asia & Pacific,Lower middle income,2,0.0769230769230769
KNA,full_potential_capacity,67.0,68.06666666666666,7.542914261447995,57.9,79.05,0.6242518231752352,0.0,0.0,0.11015625,60,193,26,St. Kitts and Nevis,Latin America & Caribbean ,High income,2,0.0769230769230769
KOR,full_potential_capacity,31.0,38.1,16.501212076693033,25.0,65.39999999999992,0.6582923524058208,0.8333333333333334,0.0,0.21041666666666625,60,193,26,"Korea, Rep.",East Asia & Pacific,High income,2,0.0769230769230769
KWT,full_potential_capacity,45.5,47.35,9.681296400792613,36.7,64.14999999999999,0.6521641625209151,0.6,0.0,0.14296874999999995,60,193,26,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,1,0.0384615384615384
LAO,full_potential_capacity,143.5,144.83333333333334,4.662498138218275,138.0,155.0,0.4802335119999681,0.0,0.4666666666666667,0.08854166666666667,60,193,26,Lao PDR,East Asia & Pacific,Lower middle income,0,0.0
LBN,full_potential_capacity,99.5,99.95,11.2522960619896,85.0,123.1,0.5732528231257978,0.0,0.0,0.19843749999999996,60,193,26,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
LBR,full_potential_capacity,175.0,174.2,4.093897898091744,165.95,181.0,0.3603970942574998,0.0,1.0,0.07838541666666672,60,193,26,Liberia,Sub-Saharan Africa ,Low income,0,0.0
